#
# f1 and f2
#
#
# f1	f2
0.651763	0.941853
-0.08794	-0.55611
0.481527	0.541625
-0.10035	-0.07101
0.480631	0.830296
-0.20798	-0.67513
-0.05187	-0.23979
-0.01257	-0.64006
0.594566	0.905336
0.559908	0.689563
0.760754	0.928395
0.023995	-0.66877
-0.28099	-0.83516
0.147791	0.387392
0.010672	0.174755
-0.13861	-0.41940
0.639020	0.973947
0.708328	0.976063
0.660488	0.972313
0.325165	0.305544
-0.17809	-0.50732
-0.28557	-0.89032
-0.18287	-0.37306
0.058568	-0.31973
-0.42158	-0.89739
-0.34418	-0.83936
0.056828	0.122976
-0.39989	-0.84515
0.572752	0.857204
0.478273	0.519243
0.454252	0.689450
0.533877	0.921923
0.660252	0.942054
0.117762	-0.29515
-0.28503	-0.84177
-0.32344	-0.89840
0.109134	0.326944
0.131704	-0.10043
0.049124	-0.18741
0.405682	0.666373
0.333181	0.651166
0.321564	0.332554
0.228434	0.664427
0.644106	0.942898
0.166573	0.251180
0.297196	0.619755
0.385679	0.574518
0.504279	0.757622
0.396217	0.454052
0.174677	-0.19020
0.217897	0.009186
0.443525	0.719764
0.051666	0.188173
0.262310	0.578380
0.028502	-0.27986
-0.35355	-0.71862
-0.44401	-0.92126
0.314199	0.692188
0.149910	0.350106
-0.48018	-0.90129
-0.23263	-0.76986
-0.11282	-0.26368
0.749205	0.985578
0.489847	0.806746
-0.09303	-0.66687
0.781024	0.986112
-0.24211	-0.35206
0.417828	0.726322
-0.31560	-0.52693
0.049009	0.048922
0.094277	0.260968
0.736497	0.941093
-0.06048	-0.38354
0.491999	0.663225
0.200000	-0.04351
-0.02783	0.097019
0.378265	0.513360
-0.06894	-0.52829
0.385688	0.775864
0.083721	-0.17490
-0.41646	-0.80066
0.086026	-0.27008
-0.00752	-0.30178
0.032964	-0.11948
-0.29257	-0.86037
0.645151	0.932832
0.300530	0.689365
-0.08508	-0.32111
-0.14510	-0.81055
0.333799	0.501673
-0.01761	0.052995
-0.10219	-0.44597
0.330682	0.448752
-0.15236	-0.63292
-0.41308	-0.85030
1.000000	1.000000
0.598036	0.856305
-0.12708	-0.27199
0.176713	0.408511
0.332933	0.521929
0.450303	0.815011
0.228925	0.452423
0.697064	0.950283
-0.13298	-0.52725
0.604827	0.964521
0.038456	-0.37883
0.345908	0.566995
-0.17146	-0.42094
0.874855	0.970671
-0.32905	-0.79984
-0.27774	-0.79603
0.109837	0.298340
0.247859	-0.08245
0.144668	0.324363
0.116516	-0.05335
0.318272	0.626621
0.560564	0.834648
0.541957	0.878303
0.524243	0.478076
-0.20930	-0.73394
0.391896	0.579942
0.279074	-0.04945
0.228812	0.352815
-0.54095	-0.90110
0.737336	0.987791
0.272221	0.590730
0.257010	0.570157
-0.28435	-0.76768
0.436312	0.716350
-0.23829	-0.67120
0.412708	0.783439
0.221183	0.471035
0.815913	0.994878
0.359723	0.636540
0.429171	0.571108
0.300910	0.103632
-0.38044	-0.84403
0.672762	0.864414
0.631175	0.884028
0.526917	0.707158
0.738449	0.955137
0.323030	0.542745
-0.00749	0.027855
0.690826	0.925952
0.196548	0.548702
-0.10718	-0.51030
0.489954	0.693719
0.148259	0.264723
0.187264	0.386913
-0.42702	-0.91541
0.564738	0.828160
-0.19479	-0.78350
-0.00898	-0.36220
0.195080	-0.12246
-0.20794	-0.70508
-0.04628	0.135482
0.250592	0.465433
0.321949	0.654944
0.300270	0.062491
0.030294	-0.04675
0.273059	0.524690
0.268684	0.676100
0.356446	0.395184
0.338142	0.233558
0.546942	0.972937
0.155362	0.303592
-0.23130	-0.88361
0.414459	0.757265
-0.18358	-0.36939
-0.52599	-0.91797
0.194986	0.245787
0.045107	-0.53309
0.771107	0.919788
-0.16742	-0.64774
0.572091	0.651605
0.344027	0.283445
0.039577	0.330485
0.247249	-0.15519
0.037725	-0.34693
0.479681	0.824503
0.256831	-0.00341
0.479398	0.740786
0.045285	0.296342
-0.20505	-0.81099
0.621530	0.905572
0.228459	-0.00349
-0.26445	-0.71103
-0.20258	-0.31054
-0.27396	-0.85616
-0.11792	-0.71511
0.467990	0.756093
0.866193	0.983671
0.513081	0.859834
0.552617	0.780253
0.479395	0.765939
-0.28620	-0.88502
0.440539	0.835691
0.146253	-0.04600
0.594294	0.878228
-0.27290	-0.69919
0.139392	0.310177
-0.04772	-0.38157
-0.08742	-0.36157
0.524878	0.800738
0.373073	0.488338
0.260929	0.745310
0.193663	0.383598
0.559365	0.758671
0.287169	0.633993
0.206299	0.460873
0.436050	0.796723
0.455511	0.632764
0.896890	0.995307
-0.40050	-0.64330
0.317749	0.648999
0.726615	0.918149
-0.20457	-0.70746
0.222775	0.288506
0.151092	0.207562
0.103637	0.277253
0.256904	0.661684
0.016270	-0.04907
0.193586	0.319177
0.318944	0.560042
0.493001	0.728799
0.329471	0.220090
-0.29042	-0.80197
0.239190	0.299685
0.041885	-0.10682
0.045990	0.246312
0.809101	0.956683
0.412508	0.799949
-0.30024	-0.76716
-0.08012	-0.21207
0.103534	0.278371
0.185677	0.471203
-0.23652	-0.82000
0.526343	0.930531
0.758195	0.961700
0.102132	-0.08657
0.704839	0.966043
0.277345	0.594444
0.649717	0.943783
0.015207	-0.30537
0.390806	0.645760
0.395351	0.586220
0.603858	0.907318
-0.05185	-0.35510
-0.07873	-0.51681
0.189511	0.703390
0.461810	0.806935
0.120609	-0.09947
0.680651	0.910532
-0.16797	-0.59847
-0.33525	-0.90984
0.236248	0.263260
0.205626	0.448333
0.446659	0.869647
0.281547	0.604858
0.493439	0.856140
0.103889	0.494716
0.221693	0.492810
0.606575	0.871452
-0.30581	-0.72748
-0.10683	-0.52005
0.659425	0.926063
0.241992	0.447510
0.405435	0.701224
0.458976	0.895499
-0.05372	0.022325
-0.02077	0.186987
0.480390	0.909099
0.204635	-0.02350
0.583893	0.883882
-0.48385	-0.81532
0.081681	-0.34372
0.650309	0.903151
0.328694	0.715255
-0.03212	-0.39215
-0.25205	-0.70553
0.039251	-0.11977
0.079670	0.230524
0.778711	0.947867
0.385249	0.776690
0.556084	0.905375
-0.00191	-0.72548
0.668193	0.909186
0.192865	0.569914
0.639187	0.844998
0.485389	0.681933
-0.04218	-0.54764
-0.04071	-0.59180
0.457437	0.761209
0.287850	-0.03762
0.611235	0.746236
0.713927	0.942325
0.351494	0.900837
0.907120	0.997207
0.525649	0.845293
1.000000	1.000000
0.077426	-0.33442
0.122974	-0.13243
-0.33882	-0.90257
0.608889	0.931768
0.253960	0.173774
0.342555	0.714049
0.173054	0.120999
1.000000	1.000000
0.107378	-0.19500
0.056541	0.092963
-0.34910	-0.84729
0.608141	0.928513
0.292433	0.525748
-0.28959	-0.48814
0.752875	0.984976
-0.41705	-0.86456
0.024888	-0.21065
0.750599	0.954542
0.386480	0.830748
0.628413	0.890125
-0.24104	-0.60072
0.101133	0.238488
0.304409	0.591515
-0.27527	-0.74670
-0.26351	-0.87681
0.347368	0.375885
0.658975	0.960079
-0.06288	-0.37929
-0.01650	-0.32572
0.792281	0.983081
-0.20448	-0.76132
0.704428	0.944521
-0.30037	-0.89730
0.121204	-0.02880
0.166469	0.622021
-0.33585	-0.82986
0.352680	0.395050
0.474202	0.545031
0.727090	0.972061
-0.35337	-0.89525
0.235918	0.051132
0.609562	0.920609
0.379693	0.602714
-0.19868	-0.67490
0.036598	-0.34911
0.624105	0.895207
0.379706	0.616412
0.557341	0.619633
0.343122	0.200822
0.317989	0.659364
-0.05033	-0.28369
0.105860	0.042710
-0.06567	-0.51199
0.397398	0.928747
0.213399	0.360965
0.607918	0.947799
-0.26649	-0.85792
0.710187	0.892989
0.615868	0.707885
-0.49954	-0.91079
0.201220	0.445346
0.195576	0.081503
-0.41460	-0.92068
0.333641	0.678954
0.519232	0.817901
0.717784	0.971087
0.741377	0.974521
-0.45733	-0.88334
0.056236	0.275921
0.731045	0.916104
0.424802	0.834834
0.125537	0.244256
0.297486	0.513201
-0.26572	-0.69296
0.474765	0.540440
-0.17610	-0.67267
0.325925	0.637879
0.494607	0.914715
-0.21187	-0.59378
-0.03040	-0.77040
-0.38830	-0.84271
-0.15030	-0.65050
-0.12387	-0.37207
0.090369	0.278095
-0.07700	-0.43629
0.020829	-0.35302
0.014511	0.427319
-0.37394	-0.85044
-0.27252	-0.80481
-0.26472	-0.46120
0.310932	0.886456
0.123144	0.205785
0.123537	0.251885
0.627732	0.810495
0.601749	0.785109
0.462077	0.900382
0.240204	0.137990
0.094733	-0.03740
-0.25959	-0.58699
-0.12091	-0.32712
0.530614	0.923400
-0.19063	-0.84386
0.000892	-0.41505
0.306510	0.489865
0.239832	0.135095
0.246044	0.079427
-0.21700	-0.68668
0.694375	0.965922
-0.36093	-0.85947
0.181898	-0.02165
0.523786	0.927537
0.839112	0.993800
0.854764	0.990325
0.587343	0.889527
-0.33912	-0.82288
0.493862	0.777763
-0.01915	-0.32884
0.864600	0.995316
-0.04408	-0.58139
0.572191	0.871280
0.234267	0.509248
-0.29008	-0.88748
0.548789	0.835473
-0.02400	0.016040
0.286745	0.705431
0.472994	0.405242
0.094177	-0.28773
-0.26969	-0.79675
-0.08633	-0.37204
0.625124	0.881217
1.000000	1.000000
0.130923	0.070562
-0.11171	-0.22556
0.211767	0.729810
0.047693	0.154425
-0.17135	-0.66110
-0.28530	-0.84122
-0.34588	-0.83044
-0.02453	0.030119
0.115486	0.291272
-0.11464	-0.62990
0.062844	-0.16128
0.212519	0.343516
0.570416	0.860245
0.213587	0.575687
-0.09146	-0.54758
-0.11406	-0.61715
0.617669	0.948916
-0.02594	-0.12375
-0.33091	-0.82418
-0.08211	-0.53037
0.265996	0.311312
-0.23803	-0.87692
-0.26580	-0.71857
0.002418	-0.06926
0.198718	0.387004
0.367118	0.555653
-0.14056	-0.68232
-0.08937	-0.44332
0.568277	0.966748
-0.26057	-0.78359
0.330830	0.686394
0.847889	0.928452
0.095815	0.074711
0.230528	0.562063
0.723630	0.955478
0.352104	0.661273
0.070731	-0.13867
-0.09734	-0.40923
0.636070	0.860171
0.766918	0.962577
0.629174	0.904359
0.571077	0.894554
0.713780	0.928658
-0.21797	-0.82781
0.118593	0.018105
0.514668	0.788562
-0.07497	-0.30531
-0.11056	-0.41387
0.286824	0.333330
-0.31735	-0.88915
-0.24779	-0.88628
0.496565	0.902219
-0.04517	-0.01547
0.185657	-0.65412
0.051882	0.281926
-0.32255	-0.92281
0.765490	0.988756
0.472066	0.704638
0.607600	0.955047
0.377698	0.595295
0.219087	0.364682
-0.03228	-0.27186
0.082677	0.543040
0.309871	0.658024
0.917378	0.997826
0.031732	0.327396
-0.14179	-0.82395
0.758864	0.970643
-0.44456	-0.86912
-0.38346	-0.90911
0.558037	0.589094
0.310264	0.190483
-0.40351	-0.90713
0.670427	0.972926
0.600855	0.961756
0.029676	0.173238
0.470958	0.684239
0.296523	0.528833
0.097336	-0.36884
0.727029	0.986399
0.531894	0.700275
0.542567	0.940239
0.058218	0.050366
0.315010	0.622975
0.387602	0.717792
0.159019	0.646385
0.185772	-0.25778
0.312447	0.692261
0.578338	0.634468
-0.07346	-0.42846
-0.04131	-0.04225
0.755067	0.958149
0.130543	0.381991
0.706147	0.883316
0.222132	0.407979
0.579415	0.887185
0.873733	0.984890
0.212263	0.327075
0.388875	0.755832
-0.04671	0.054265
0.346822	0.618609
0.314889	0.555737
0.362375	0.792473
0.449927	0.654008
0.484126	0.717931
-0.30916	-0.91064
-0.44466	-0.91955
0.866274	0.992062
0.090536	0.265811
0.844997	0.984685
0.235606	0.092777
0.371258	0.785426
-0.19137	-0.83572
-0.43629	-0.92388
-0.37130	-0.87116
0.166537	0.378384
0.465468	0.657783
0.598778	0.945150
-0.29219	-0.42882
0.207765	0.070887
0.075307	0.172444
-0.23295	-0.66515
0.740919	0.914430
0.639193	0.959526
-0.20544	-0.84423
-0.23064	-0.86652
1.000000	1.000000
0.756674	0.971353
-0.26631	-0.69649
-0.04253	-0.52872
-0.35619	-0.73401
0.509884	0.753103
0.602038	0.917385
0.255768	0.445851
0.476017	0.734563
-0.09938	-0.31086
-0.27141	-0.61249
0.482821	0.934836
0.180420	-0.02136
0.080199	-0.08860
0.389224	0.690440
-0.36001	-0.86254
0.708156	0.988520
-0.09891	-0.59012
0.057968	0.210598
0.678538	0.941400
-0.09827	-0.37640
-0.33889	-0.84788
0.406453	0.680864
0.236372	0.621516
0.245236	0.530457
-0.22399	-0.76975
0.179756	0.278365
-0.21047	-0.79186
0.226566	0.566697
-0.26182	-0.78015
-0.00969	0.128704
0.100019	-0.29736
0.293993	0.614340
0.417338	0.671663
0.686056	0.943347
-0.16489	-0.83825
-0.34850	-0.82512
0.471989	0.887459
0.156284	0.213562
-0.07498	-0.33338
-0.24624	-0.56497
-0.30531	-0.90515
0.666534	0.981207
0.474838	0.878450
-0.07063	-0.17255
-0.10167	-0.60766
0.343357	0.640311
0.695041	0.966052
-0.31380	-0.87828
0.396112	0.601170
0.750465	0.967287
0.357609	0.445652
0.155550	0.062023
-0.29452	-0.68048
0.589056	0.858711
0.045956	0.357451
0.061246	-0.31348
-0.37035	-0.91395
0.082375	-0.18238
-0.07134	-0.45316
0.773818	0.970967
0.348471	0.496420
0.491689	0.816661
0.470618	0.705677
0.115592	-0.31215
0.144059	0.386623
-0.31528	-0.80146
0.141283	0.043889
0.554531	0.898235
0.301028	0.856925
0.517332	0.804807
1.000000	1.000000
-0.42402	-0.87473
0.370185	0.754891
-0.13336	-0.75698
0.616579	0.903514
-0.18512	-0.57723
-0.44817	-0.79628
0.123518	-0.26617
0.264120	0.412779
0.739391	0.964178
-0.24463	-0.78202
0.536669	0.846905
-0.18118	-0.73777
0.298481	0.474647
0.287458	-0.03021
-0.37536	-0.86303
-0.02170	-0.43024
-0.11144	-0.76661
0.506842	0.758514
0.403764	0.856987
0.673900	0.827378
0.257675	0.137825
0.002517	-0.37859
-0.04433	-0.73536
0.573171	0.948938
0.520412	0.808186
0.757811	0.977150
0.044821	-0.21641
0.063221	0.512050
0.582218	0.777084
0.669700	0.891334
0.489239	0.807927
-0.14056	-0.44997
0.365537	0.516375
-0.39657	-0.86515
0.153623	-0.14968
0.416685	0.638403
0.522428	0.896128
-0.00798	-0.53616
0.595997	0.950908
-0.04487	-0.38401
0.192700	0.326952
0.011613	0.105087
0.058622	0.198108
-0.29803	-0.79696
-0.23054	-0.61932
-0.28864	-0.74216
0.122475	-0.11287
-0.13716	-0.59801
-0.08482	-0.51974
-0.06160	-0.77431
0.513412	0.752608
-0.31598	-0.80302
0.594613	0.976872
-0.28164	-0.78484
0.035696	0.086179
-0.32865	-0.89533
-0.13432	-0.61143
0.128383	0.129512
0.253275	0.456727
-0.46122	-0.87017
0.412711	0.788109
-0.08384	-0.14214
0.603759	0.925210
-0.41061	-0.86776
0.327452	0.607299
-0.10859	-0.47803
-0.24318	-0.89158
0.237254	0.601191
0.403243	0.651203
0.537641	0.885767
-0.26507	-0.75463
0.245083	0.657045
0.393711	0.427483
0.436042	0.865839
0.268617	0.551403
-0.24531	-0.37551
-0.22338	-0.67275
     1.0	1.000000
0.379064	0.349244
0.064678	0.029985
0.042256	-0.02694
0.538248	0.844998
-0.07317	-0.54168
0.320240	0.675214
0.532474	0.845335
0.645778	0.852811
0.629168	0.845909
0.484189	0.838249
-0.27619	-0.77182
-0.07077	0.061029
0.894064	0.997262
0.701805	0.921023
0.518572	0.881902
0.544657	0.836086
0.255891	0.469428
-0.32841	-0.83023
-0.20961	-0.54976
0.438877	0.742248
0.658098	0.895940
0.293247	0.520344
-0.19362	-0.18346
0.370036	0.692609
0.173904	-0.15168
0.572807	0.866449
0.161413	0.566294
0.317872	0.324547
-0.27637	-0.75913
0.762097	0.966047
-0.14985	-0.59875
0.181228	0.316719
-0.12648	-0.65759
-0.30504	-0.63879
-0.06783	-0.07748
0.203944	0.728713
0.042018	-0.16926
0.082058	-0.24493
-0.31175	-0.78239
0.117246	0.138337
0.795656	0.979965
0.190485	0.385091
0.071903	-0.20237
0.011571	0.084733
0.432585	0.685275
0.563535	0.777861
0.156845	-0.08266
-0.23756	-0.75091
-0.42523	-0.90573
0.513955	0.861153
0.403665	0.866812
0.418264	0.670352
-0.24656	-0.85453
0.462345	0.902762
0.306062	0.448358
0.829657	0.988392
-0.29133	-0.80013
0.039467	-0.69565
0.086158	0.154097
1.000000	1.000000
0.833965	0.989542
0.293332	0.503021
-0.06627	-0.26313
0.834699	0.986438
-0.06761	-0.46464
0.354763	0.644993
0.630823	0.962228
0.554163	0.931962
0.464902	0.835164
0.540153	0.910131
0.326380	0.230775
-0.25305	-0.78241
0.600757	0.912890
-0.28200	-0.76016
-0.03985	-0.29682
0.462801	0.724802
0.410516	0.824297
-0.28094	-0.74197
0.592250	0.957141
0.018615	0.284227
0.284236	0.037424
0.412916	0.860867
0.613339	0.940963
0.033854	-0.50130
0.633606	0.937942
-0.26990	-0.87013
-0.07482	-0.44153
0.028436	-0.17498
0.492679	0.578335
-0.00631	0.106825
0.475965	0.876838
0.371815	0.640552
-0.11469	-0.17657
0.485493	0.896598
0.485523	0.847306
-0.19466	-0.72561
0.618909	0.968520
0.601549	0.911527
-0.02064	-0.25536
0.251705	0.585526
0.301815	0.379199
0.429483	0.376231
0.101252	-0.26207
0.726480	0.953143
0.156458	0.183300
0.287386	-0.12558
0.320812	0.648303
0.153248	0.349272
-0.19439	-0.73917
0.713208	0.799071
0.658929	0.907312
0.753662	0.985725
-0.09963	-0.37665
0.779825	0.945880
-0.22980	-0.69276
0.449048	0.769930
0.206502	0.271624
0.847940	0.993361
0.410673	0.852605
0.101700	-0.23527
0.627460	0.953549
0.214476	0.311015
0.288576	0.137430
-0.05624	-0.61249
0.022449	-0.36166
0.486873	0.797110
-0.28283	-0.79210
0.206077	-0.37374
0.442919	0.772751
0.460284	0.820729
-0.37195	-0.85765
0.247256	0.317648
0.678752	0.961233
0.436272	0.661773
0.205341	0.718908
0.467676	0.838289
0.354362	0.648353
0.536104	0.937558
0.232244	0.679049
0.528475	0.830528
0.016158	0.004512
0.180876	0.357000
-0.11533	-0.20539
0.793290	0.982813
-0.00577	0.030429
0.742680	0.969787
-0.09051	-0.27079
-0.32882	-0.83886
-0.07822	-0.25370
-0.31387	-0.87231
0.439454	0.788027
0.774913	0.990967
-0.33270	-0.86800
-0.47584	-0.94942
0.093476	0.063346
0.052534	0.371909
-0.27440	-0.79420
0.401606	0.663188
0.354806	0.751329
0.205691	0.570462
-0.31628	-0.74797
-0.27206	-0.88336
0.464364	0.863557
0.501793	0.851996
-0.04426	0.095675
0.771730	0.976427
-0.21110	-0.58091
-0.27091	-0.73599
0.284653	0.652928
0.553578	0.532318
0.287837	0.623632
0.384640	0.562876
0.077490	-0.24617
0.025043	-0.28526
0.130824	0.121040
-0.11426	0.026695
0.819408	0.989166
-0.26511	-0.79281
-0.34435	-0.79576
-0.25949	-0.64069
-0.29297	-0.85131
0.576366	0.961677
-0.04095	-0.10163
0.535094	0.717727
0.506469	0.826281
0.467609	0.814445
0.168729	0.335326
-0.41918	-0.83233
-0.18761	-0.63100
0.557657	0.836259
0.202072	0.072206
0.599657	0.760829
-0.16201	-0.81200
0.381617	0.708897
0.593979	0.834635
-0.04341	-0.44015
-0.20101	-0.23509
0.571035	0.839994
-0.37230	-0.91791
0.259195	0.688770
0.649248	0.979039
0.408104	0.700175
0.372552	0.621896
0.583176	0.771966
0.668494	0.921654
-0.10340	-0.53561
-0.34120	-0.87946
0.139301	0.613924
0.553272	0.777172
-0.28757	-0.83755
0.700809	0.968130
-0.16470	-0.57658
-0.18703	-0.71796
-0.16069	-0.59566
-0.01009	0.088257
0.151721	0.481790
0.851723	0.987748
0.052651	0.075188
0.331561	0.586459
0.283658	0.492646
0.485474	0.846312
-0.08418	-0.39808
0.041574	-0.35012
0.799216	0.993245
0.096340	-0.21221
-0.11886	-0.58801
0.240220	0.457716
-0.04539	-0.34916
0.162355	0.315033
0.631474	0.862674
-0.02998	-0.52409
0.091761	0.246775
-0.09957	-0.73681
0.191194	0.614744
0.276340	0.436852
-0.08540	-0.61589
0.155374	-0.01508
0.578425	0.908774
0.556473	0.574655
-0.19537	-0.72802
0.144602	0.302312
-0.00209	0.163376
0.580504	0.863314
-0.05307	-0.43553
0.287899	0.618076
-0.33958	-0.86877
0.483321	0.618842
0.568692	0.671579
-0.04225	-0.48312
0.223261	0.542395
0.343952	0.810199
-0.32386	-0.86821
0.015690	-0.46643
0.722401	0.977730
0.527695	0.886078
0.424786	0.789158
-0.00912	0.143433
0.352284	0.545775
-0.00308	0.176540
-0.10777	-0.52777
0.220139	0.516566
0.390259	0.284339
0.292030	0.572760
0.135152	0.251965
0.342815	0.824518
0.287626	0.391078
0.015519	-0.12186
0.121448	-0.37703
0.508588	0.661620
0.805323	0.894916
0.362330	0.625715
0.298129	0.380381
-0.23674	-0.84708
0.326908	0.564815
0.581527	0.612733
0.561796	0.929968
0.509516	0.872385
0.262093	0.597744
0.538654	0.900780
0.113937	0.282429
-0.06724	-0.27100
0.085072	0.199591
-0.31547	-0.82571
0.420163	0.887566
0.025239	-0.09621
0.038661	0.215577
0.634340	0.863531
0.220934	0.470488
0.286684	0.621380
0.532113	0.920062
0.659682	0.934425
0.511128	0.944090
0.155945	0.032177
0.267923	0.541423
0.375425	0.723392
0.097440	0.156960
-0.06543	-0.78055
-0.26086	-0.79665
-0.20093	-0.69467
-0.24299	-0.72288
-0.33647	-0.84544
-0.12977	-0.69716
-0.01547	0.143182
-0.17234	-0.45758
-0.13258	-0.48117
0.452591	0.596806
0.752887	0.970317
-0.36299	-0.87912
0.364945	0.800665
0.721086	0.978617
0.175534	0.345847
0.767578	0.971109
-0.20595	-0.76190
-0.21948	-0.79726
0.111006	0.144279
0.250234	0.388633
0.105110	0.029617
0.479800	0.960243
-0.25929	-0.79236
0.590755	0.878050
0.551718	0.692422
0.557618	0.807236
0.214421	-0.28905
-0.10962	-0.60556
0.653715	0.925545
0.427461	0.683676
0.533784	0.646628
0.735533	0.859634
0.821798	0.942624
0.357681	0.683380
0.290754	-0.11092
0.164606	-0.06184
0.110896	0.035186
-0.27929	-0.76624
0.072930	-0.54518
0.496023	0.781334
0.018137	0.065641
0.169525	0.329823
0.512782	0.733497
0.887818	0.979529
0.755687	0.977429
0.550189	0.655703
0.102094	0.011281
0.518368	0.868051
-0.25341	-0.71716
0.254206	0.280106
-0.37451	-0.82147
0.507683	0.752354
0.313486	0.238469
-0.26543	-0.77617
0.646505	0.923493
0.441748	0.674763
0.311488	0.073820
0.554377	0.928071
0.465487	0.859750
-0.03313	-0.56439
-0.28967	-0.79603
0.314853	0.603400
0.093930	0.217912
-0.30019	-0.80585
0.305503	0.108999
-0.09233	-0.36020
-0.27408	-0.58879
-0.24918	-0.72074
0.473065	0.609583
0.424605	0.649911
0.788204	0.981983
-0.11917	-0.74549
0.487376	0.634967
0.555456	0.501944
0.001854	-0.22289
0.447629	0.740356
0.542292	0.932316
0.781778	0.946730
0.178429	0.249020
-0.29978	-0.86776
-0.28016	-0.89446
0.353385	0.413481
0.712933	0.987935
-0.05009	-0.47853
0.377625	0.638435
0.533273	0.917241
0.012305	0.023612
-0.12080	-0.53914
0.622643	0.879550
0.045379	-0.54156
0.436350	0.808280
-0.17416	-0.74688
0.526534	0.867841
-0.45149	-0.90580
0.749391	0.980928
-0.30889	-0.84132
0.543577	0.924938
-0.01056	-0.03986
0.366987	0.554329
0.311885	0.496585
-0.10234	-0.56306
0.572334	0.908398
0.159340	0.433451
0.537473	0.796325
0.758610	0.985524
-0.02135	-0.02944
0.669596	0.872075
0.673829	0.928997
-0.35819	-0.91486
-0.13857	-0.51879
0.346522	0.856392
0.007050	-0.11571
0.555754	0.934121
0.314434	0.506844
-0.33792	-0.75252
0.541064	0.890735
0.069697	0.151050
-0.18499	-0.63571
0.401660	0.660868
0.663219	0.836340
-0.09710	-0.53197
0.835246	0.988268
0.523455	0.785714
0.161548	0.285663
0.436206	0.781842
0.276322	0.171434
0.712379	0.902062
0.607471	0.900863
-0.22497	-0.83568
0.157559	0.128473
0.536661	0.806327
0.485275	0.928159
0.017736	-0.56983
0.257094	0.739537
0.052101	-0.61384
0.235328	0.736472
0.808352	0.977939
0.152049	0.045078
-0.45231	-0.94228
0.639461	0.934765
0.623339	0.954783
0.190666	-0.20879
0.558686	0.720223
0.534220	0.730157
0.131375	0.338853
0.040050	-0.34452
-0.06019	-0.12881
-0.31446	-0.72356
-0.22906	-0.36730
0.297234	0.542673
-0.43276	-0.92970
0.278865	0.591058
0.499735	0.792269
0.770031	0.982191
0.531057	0.538582
0.791719	0.991719
0.210033	0.283277
0.634413	0.747115
0.167562	0.231161
0.260641	0.452120
-0.39255	-0.84282
0.421284	0.566920
0.297220	0.604886
-0.46908	-0.90146
0.592156	0.881365
1.000000	1.000000
-0.27113	-0.76170
-0.46203	-0.90762
0.706711	0.944634
0.037178	-0.23962
0.098398	-0.13225
0.176477	0.318712
0.601400	0.959766
-0.26316	-0.77271
0.335406	0.589349
-0.26329	-0.70130
0.267274	0.645956
0.479336	0.764567
-0.06681	-0.41869
0.185372	-0.20677
0.683799	0.904789
-0.11722	-0.60112
0.323298	0.518242
-0.30611	-0.58931
0.595396	0.739097
-0.19163	-0.61351
-0.11955	-0.50710
0.493734	0.473682
-0.05701	-0.47328
-0.29087	-0.80464
0.677957	0.928156
-0.06322	-0.68640
-0.00139	0.129607
0.500095	0.680283
0.220543	0.664586
0.565512	0.793287
0.051216	-0.15275
-0.25361	-0.73702
-0.34323	-0.84066
-0.28203	-0.82336
0.506533	0.907238
-0.38222	-0.92062
-0.35767	-0.89064
