#
# Gaussian-cosines vs MI
#
#
# goe	mi
0.253684	-2.12239
0.878907	3.425474
0.701411	1.036293
-0.26445	-3.78631
0.436821	-0.03500
-0.22050	-3.50144
0.701490	2.015491
-0.09962	-4.84173
0.158768	-2.02783
0.554549	0.017052
0.647497	-0.19130
-0.22786	-4.08025
0.698863	-0.63143
0.455937	-1.10320
0.697064	1.876115
0.399002	1.371411
0.051042	-2.53636
0.627407	-0.60251
0.721954	1.559850
0.446078	-0.03209
0.736473	1.526895
0.744871	1.941204
0.132484	-1.87045
0.885546	2.596053
0.859092	1.171894
0.572091	2.238062
-0.05981	-6.79594
0.276735	-2.04820
0.259369	-2.75383
0.140911	-11.8719
0.124168	-5.53549
0.202713	-4.29101
0.270247	-7.53685
0.166685	-7.14938
0.123074	-4.58117
-0.06715	-6.47151
0.529742	1.008328
0.180535	-7.29053
-0.01024	-8.04656
0.181856	-8.37681
-0.08029	-6.91843
0.002992	-3.26652
0.176892	-3.49039
0.206447	-7.17333
0.186510	-3.77083
0.260879	-3.39620
0.111950	-8.81687
0.054246	-7.21168
0.173482	-1.35003
0.609931	-1.07167
0.481250	-0.39599
0.492330	0.644149
0.211068	-0.52547
0.143375	-2.56268
0.820092	3.050884
0.152480	-2.34381
0.040222	-3.80930
0.030710	-11.3512
0.480631	0.050929
-0.18188	-2.02810
0.683554	0.864805
-0.08913	-1.55228
-0.24471	-3.40715
0.607649	0.454856
1.000000	4.740793
0.570015	0.337733
0.537931	0.552909
0.592440	0.213432
0.561804	1.101415
0.790407	3.108771
0.161355	-1.76784
0.473729	0.378528
0.613673	2.097444
0.471545	-0.49573
0.538339	-0.35148
0.624950	0.493683
0.114620	-1.54589
0.510824	0.039925
0.362160	-2.38961
0.684082	0.896898
0.551263	0.022753
0.709807	0.974235
0.499591	-0.05408
0.680062	0.662944
-0.11161	-1.99116
-0.28624	-3.21638
0.133778	0.055055
0.515927	-0.21269
-0.03437	-1.19898
-0.09285	-1.34489
0.058568	-2.32996
-0.08625	-0.76040
0.204362	-2.29239
0.444899	-0.58748
0.649056	0.349194
0.541161	-1.00304
0.130876	-1.44457
0.390646	-2.43111
0.536241	0.333862
0.634939	0.273615
-0.10501	-1.08713
0.069290	-1.38931
0.458581	-0.59256
-0.20076	-2.71098
-0.00891	-1.14115
0.739483	4.560239
-0.07608	-1.95303
0.680367	4.950160
0.664479	0.671989
-0.07732	-0.56341
-0.23044	-3.62084
0.603858	1.503031
0.691693	1.182508
0.572582	0.355270
0.770993	3.011053
0.512865	0.786762
0.401868	-0.15398
0.587411	0.841270
-0.19228	-2.11634
0.460948	-0.48723
0.212091	-1.15115
0.145424	-1.03644
0.276428	-0.12770
0.714106	2.316772
-0.01533	-1.39035
0.093898	-0.68308
0.485586	-1.67862
0.402100	-0.07424
0.520472	-0.35811
0.677390	1.924895
0.001101	-1.08757
-0.31281	-2.89910
0.440212	0.641858
0.075217	-0.76768
0.781705	2.627153
-0.08867	-1.47083
0.708175	4.583541
0.489829	-0.19620
0.540647	-0.94302
0.126034	-1.27042
0.125690	-0.83329
0.558226	0.102126
0.781024	2.429500
0.474495	-0.11751
0.676372	1.236202
0.756800	1.080101
0.562257	0.057614
0.188503	-0.69475
0.493912	-0.73505
0.507650	-0.32524
-0.12944	-6.82717
0.033163	-1.78678
-0.01385	-5.35830
0.022460	-2.55686
-0.08473	-5.06705
-0.07393	-5.43845
0.011358	-6.67719
-0.04718	-4.19237
0.407069	0.353204
-0.05544	-4.25282
-0.16761	-8.18203
-0.03672	-5.28902
-0.03601	-1.86467
-0.00330	-4.57975
-0.21505	-9.72240
0.002014	-5.43024
0.006833	-5.13858
-0.09107	-7.00527
0.116476	-0.01298
-0.01869	-4.48002
0.096576	0.030075
0.075512	  -inf.0
-0.04115	-11.8825
-0.08793	-5.42279
0.452459	-1.38217
-0.09982	-11.7837
0.069321	-8.36844
0.081530	-1.57864
0.027748	-1.71485
0.743529	1.254912
0.521589	-0.13234
0.499300	1.528141
-0.31598	-2.49255
0.439263	0.648322
0.426299	-0.28894
-0.04203	-5.08783
-0.16898	-3.47291
-0.32800	-3.69830
-0.06780	-12.6704
-0.32826	-5.52169
0.697117	1.468262
-0.37031	-5.79407
0.417487	-0.02341
-0.39572	-7.11246
0.731620	1.057999
-0.04083	-1.44080
-0.31868	-5.96365
-0.15675	-1.47831
-0.27868	-4.08861
-0.31208	-6.79594
-0.33038	-4.18053
-0.28988	-8.51753
0.497979	1.052775
0.120331	-3.46735
-0.19980	-3.95946
0.163362	-3.41294
0.696130	1.816204
-0.37209	-5.18649
0.501503	0.971041
-0.02102	0.709289
-0.02762	-3.20566
-0.20741	-3.38046
-0.24650	-2.74845
-0.29198	-10.0838
-0.14986	-4.44219
-0.33810	-5.71857
0.185385	-3.26436
-0.26704	-3.66392
-0.03793	-3.53082
-0.31881	-4.90186
-0.28113	-5.48567
-0.25848	-5.42213
-0.00395	-2.22595
-0.35017	-8.10088
-0.30682	-7.36378
-0.40651	-8.52165
-0.31256	-3.55243
0.726515	1.361963
-0.34176	-5.03230
-0.41326	-3.66573
-0.34709	-5.75130
0.518285	0.726271
0.522428	-0.56548
-0.26210	-4.80140
0.695882	2.613264
-0.19626	-4.00569
-0.12975	0.106782
0.285230	-0.23115
-0.02568	-3.18977
-0.05825	-4.09940
-0.32298	-5.64728
0.540104	0.779480
0.495725	2.034202
-0.02295	-2.62034
0.176437	0.206879
0.478430	0.860282
0.025345	-4.90920
0.384627	0.305212
-0.30845	-4.02864
0.374076	0.310217
-0.26144	-0.54458
0.574577	0.408603
-0.05372	0.819682
0.636864	2.371629
0.628021	0.331197
-0.25669	-4.92683
-0.27949	-7.45782
-0.31388	-4.52643
0.409676	0.226669
-0.31825	-8.00414
-0.15378	-5.93320
0.157080	-3.72317
0.050723	-4.44048
-0.37036	-7.04024
-0.39078	-7.32105
0.676432	1.370863
0.406073	0.409539
-0.17168	-4.04568
-0.32281	-5.73481
-0.32572	-5.53706
0.649555	2.296316
0.610024	0.718671
0.013352	-1.96436
0.493553	0.243906
-0.27087	-6.32354
0.525214	1.230526
-0.04664	-2.92122
0.564357	1.070848
0.479544	1.826888
-0.34285	-7.02530
0.558595	1.711067
-0.14635	-4.59232
0.028720	-1.63890
0.101334	-0.84569
-0.25959	-3.84037
0.322120	0.399838
0.184621	-3.61712
-0.33715	-6.79413
-0.24739	-5.89733
-0.00088	-2.11562
-0.28972	-7.20718
-0.35425	-8.05155
-0.32924	-5.86512
-0.34816	-4.65399
-0.15429	-2.39365
0.151721	-3.91021
-0.24178	-4.54242
-0.30688	-4.42542
-0.08308	-11.5587
-0.23239	-3.28641
-0.16632	-7.19114
-0.13005	-6.94687
-0.09010	-6.30294
-0.07846	-12.7276
-0.05616	-4.27768
-0.10337	-5.50834
-0.13362	-6.23584
-0.14112	-5.79893
-0.15598	-8.62545
-0.07763	-3.58810
-0.08573	-8.12058
-0.11286	-10.6623
-0.41400	-6.88774
-0.06114	-6.17903
-0.45510	-9.74111
0.191188	2.263994
-0.09891	-8.57480
-0.18974	-5.57724
-0.15840	  -inf.0
-0.14703	-5.53597
-0.15306	-6.71358
-0.07905	-7.33002
0.006443	-6.58835
-0.16621	-11.1098
-0.18821	-10.5718
-0.11169	-10.0038
0.246116	  -inf.0
0.034579	  -inf.0
0.022563	-8.24103
-0.13343	-1.12699
-0.05731	-3.79441
0.098398	  -inf.0
-0.03998	-11.1775
-0.33889	-3.47607
0.134209	-5.57528
0.409753	-9.65282
0.386083	-3.25922
0.706453	2.179536
0.697374	-0.23632
0.074702	-0.78107
-0.10968	-3.25534
0.744587	1.820637
0.515110	1.677086
-0.34967	-2.85123
-0.23626	-5.28782
-0.04521	-4.87243
0.778696	1.812218
-0.42100	-4.10412
0.769230	1.784419
-0.16684	-2.81789
0.064304	-3.58699
0.384792	0.283308
0.390592	-3.11299
0.660558	0.158293
-0.31004	-4.30506
0.395646	-1.19715
0.813487	1.418956
0.616337	0.472344
0.629894	0.027326
0.763590	0.090927
0.729024	0.292067
0.506546	-1.14324
0.731678	1.549374
0.296090	1.051266
-0.03630	-2.48034
0.295841	-0.74865
0.721093	1.218465
0.363722	-4.39162
0.529492	1.539539
0.752216	1.878649
0.397600	-2.87970
0.396781	-7.57267
0.060134	-9.65667
0.475069	-11.8787
0.469200	  -inf.0
-0.13298	-1.51960
1.000000	4.074877
-0.04218	-3.62019
0.626270	1.207778
0.160118	-2.41031
0.448203	-0.20696
0.637096	0.580189
0.155069	-0.55323
0.301559	-10.4446
0.578986	-0.12920
0.349889	  -inf.0
0.747897	1.975083
-0.31700	-0.61374
0.643231	-0.87557
0.256766	-2.81482
-0.11771	-1.32421
0.171989	0.716711
0.640021	1.996121
0.571260	1.754578
-0.08967	-1.04886
0.743150	2.249623
-0.32030	-3.22647
0.610940	0.535702
-0.23066	-3.08868
-0.28530	-3.45631
0.057332	-2.57816
0.060740	-2.93872
0.642661	1.236418
-0.10675	-3.48004
0.695041	1.314460
-0.37090	-3.09729
0.682147	1.021172
0.666387	0.775273
0.240204	-0.47722
-0.13920	-2.99105
-0.21681	-1.60815
0.648063	-0.67821
0.044920	-2.37311
-0.29920	-2.29441
0.618006	2.587016
0.639634	-0.33324
0.454682	-2.37447
0.842719	2.433403
0.631109	1.742321
-0.07726	-2.51126
0.067276	-1.29004
0.812390	2.056115
0.710674	0.729231
-0.31232	-3.31514
0.087248	-1.95698
0.755736	1.117106
-0.26450	-3.85243
-0.02639	-3.17368
0.528916	-0.53047
-0.14400	2.632010
0.151072	-1.55177
0.299604	-1.28709
0.422428	1.365995
0.471364	0.474294
-0.12700	-3.86911
0.488541	-1.88262
0.824951	2.075370
0.615496	0.776048
0.455443	2.042595
-0.08380	-2.81307
0.674889	1.513594
0.152777	-3.76002
0.180630	-1.98874
0.265722	-1.72126
0.411544	0.929795
0.311983	-0.08761
0.236998	-2.45533
0.325925	-0.16124
0.233351	-0.04955
0.269307	-8.05645
0.466144	0.769925
0.007835	-13.1082
0.372816	-12.8708
0.565275	0.252067
0.330001	-0.48432
0.621153	0.679782
0.412708	  -inf.0
0.451395	-9.90987
0.791486	2.265165
-0.38607	-1.22052
0.882588	2.581873
1.000000	3.855467
0.650270	-0.61018
-0.32026	-1.33677
0.075567	1.300412
0.552643	0.933898
0.692896	1.764703
-0.15876	-3.27654
0.394170	2.270952
0.732138	1.508099
0.484623	1.205180
0.519927	1.316630
-0.38328	-3.53994
0.682719	0.662424
-0.04023	-4.71187
-0.18413	-3.88541
0.635716	0.583596
0.303968	0.389646
0.737108	1.414391
0.735694	1.006257
0.129655	-0.90709
-0.20255	-3.24918
-0.29680	-1.36401
0.701146	-0.53351
-0.34604	-3.67984
0.049490	-2.93100
-0.35500	-2.42918
0.394939	1.568648
0.401075	-1.54881
0.603720	-0.12858
0.555455	-0.52077
0.924493	2.845137
-0.43629	-4.61808
-0.12010	-3.34667
0.382305	-1.43806
0.813017	1.619772
-0.36809	-4.28286
-0.12169	-5.07381
0.607069	-0.37423
-0.40024	-2.79565
0.106524	-1.77558
0.758224	2.454273
0.413554	1.825268
0.478359	-3.77291
-0.21690	-5.63391
0.493001	-1.73415
0.786988	2.384930
0.576001	0.989555
0.614482	0.836363
0.301609	-0.01054
0.474176	-1.75973
0.303675	-4.87113
0.277345	-7.27756
0.422238	-1.31948
0.329318	-0.94034
0.523505	1.116125
0.744888	1.368381
-0.03569	  -inf.0
0.463287	0.340247
0.314328	0.505894
0.229377	0.255134
0.337662	-4.14950
0.308306	-2.86485
0.367533	1.057009
0.041282	-11.1568
0.462801	-11.1825
0.637803	0.393633
0.447257	-13.8372
0.723977	-0.29920
0.420720	-1.67452
0.592376	-2.04048
0.559416	0.577743
0.818050	2.537829
-0.30794	-8.44499
0.834048	2.201135
0.915375	2.563490
1.000000	3.184128
0.877540	2.658040
-0.32841	-4.82220
0.700641	-0.47016
-0.13561	-5.23682
0.556192	0.508511
-0.20868	-1.33013
0.258556	-0.10199
0.744137	0.883385
0.543677	1.325431
0.896147	2.466858
0.862843	2.665243
0.689148	1.613509
0.812460	1.740096
0.720849	2.530415
0.386983	1.025621
0.456886	-0.27951
0.610001	0.739733
0.743447	1.816341
0.516430	1.541274
0.580920	0.511811
0.808270	2.454422
0.798876	0.430042
0.314710	-0.88935
-0.21648	-4.35489
0.543297	-0.35915
0.703752	0.866157
-0.32920	-5.20798
0.000627	-5.15441
-0.28294	-6.76841
0.733367	1.416113
0.565296	1.146657
0.431267	0.913257
0.502422	0.694726
0.676460	-0.12630
0.778404	1.662609
-0.42525	-4.26863
-0.41354	-8.13778
0.752373	1.233199
0.760334	0.351792
-0.16797	-3.02687
-0.28271	-2.16145
0.071903	-4.38229
0.017304	1.106672
-0.34898	-3.88636
-0.23133	-3.61710
0.384411	1.246713
-0.38358	-3.21857
0.395804	-2.81116
0.729287	1.176388
0.580863	-1.37946
0.207457	0.465126
0.935119	2.735672
0.671075	1.204773
-0.11325	-4.94530
0.050533	-1.55025
0.902075	2.307140
0.708024	-0.62478
0.816454	1.058077
-0.33585	-5.85365
-0.33505	-4.51481
0.462594	-0.87688
0.850320	1.788225
0.575735	0.418440
0.874855	2.330905
-0.34683	-3.34869
0.753662	2.515162
0.475378	-0.68830
-0.10898	-6.55079
-0.04392	-3.70918
0.607586	0.267870
0.487304	-0.93074
0.625124	-0.17762
-0.39087	-3.76150
0.256895	-1.21656
0.804339	2.521225
0.421513	1.644857
0.505117	-3.06101
-0.20297	-5.67376
0.855283	1.729720
0.504890	-1.64979
0.404881	-0.73678
0.701937	2.169465
0.748509	1.387255
0.618346	-1.29084
-0.05769	-2.59803
0.915881	2.726408
0.311507	-0.54947
0.752887	1.011057
-0.02963	-8.51817
0.247846	-0.58136
0.514104	0.825859
0.317023	-6.45622
0.513966	-6.61509
0.440208	-2.15070
0.020332	-8.09787
0.357335	-11.7416
0.766606	1.644383
0.399662	-6.36562
-0.05537	-7.91253
0.478860	-1.10932
0.141340	-2.02632
0.329816	-0.43980
0.376197	-3.64070
0.354806	-7.02179
0.131477	  -inf.0
0.342540	-2.39659
0.656900	-1.72381
0.074228	-11.4829
0.513503	-12.1226
0.643777	0.930582
0.383457	-0.12391
-0.18703	-1.54378
0.352668	-9.78744
0.379860	-0.20608
0.480363	-1.82856
0.735908	1.977747
0.828794	2.302358
0.705865	2.286202
1.000000	4.704801
0.676071	-1.21272
0.301339	-2.05564
-0.04919	-1.64404
-0.23756	-1.00835
0.193040	1.513103
0.602219	1.199721
0.611211	2.094438
0.749112	1.810521
0.806511	1.779860
-0.20028	-3.23665
0.737827	0.069499
-0.31006	-3.22770
-0.32195	-3.37595
0.023595	-2.57895
0.600697	0.179398
0.509559	0.641113
-0.10980	-3.51442
0.619684	-0.35414
-0.43552	-4.66125
0.702819	-0.17566
0.292465	0.558547
-0.21136	-3.18252
0.659473	-1.01644
-0.32988	-2.76578
0.135206	-1.02584
0.753828	0.508432
0.053684	0.688873
-0.19499	-2.87377
0.499242	1.489242
0.567929	1.500268
0.478175	-1.07600
0.885300	3.289008
-0.40372	-4.32153
0.621509	1.408047
-0.05386	-1.69093
0.156334	-0.48394
0.831768	1.865725
-0.30861	-4.06814
-0.33901	-3.71941
0.450626	-0.40306
0.129802	-1.53785
0.601749	1.992894
-0.30436	-3.97213
0.690976	1.936560
0.615730	0.304535
-0.35255	-2.46044
0.691131	-0.77349
0.190260	-1.24858
0.792261	2.177585
0.504279	-0.68474
-0.10134	-3.45956
0.477764	-2.13477
0.653953	0.474087
0.745926	1.442218
0.664110	0.797213
0.841513	2.077118
0.313494	2.003779
0.403550	-1.82901
0.284393	-3.70396
0.239633	-2.75072
0.346655	-0.89860
0.422566	-6.62719
0.369739	-0.76395
0.362352	-4.34225
0.302326	-0.67167
0.037304	-4.92121
0.407981	0.206946
0.704268	1.281514
-0.00737	-5.57325
0.425341	0.669425
0.290477	0.732590
0.446164	-0.54163
0.357266	-7.32850
0.265059	0.706001
0.038906	-12.2868
0.231341	-3.94168
0.472181	1.486244
-0.00019	-11.6030
0.396977	-9.99641
0.389008	-0.01356
0.187559	0.118122
0.200527	-1.87265
0.041792	-3.94620
0.058739	-11.2851
0.584943	-0.09154
0.718448	0.576738
-0.08538	-1.16282
-0.33455	-4.26015
0.737366	1.056783
0.787565	2.275116
0.622197	0.881838
0.626250	0.560875
0.603018	0.292795
0.579730	0.479759
0.611056	-0.07334
1.000000	6.662881
-0.04863	-2.06554
0.563676	2.217143
0.320426	-0.89450
0.484126	0.129692
0.720663	0.029360
0.603233	0.699870
0.512573	-0.21718
0.581755	-0.42156
0.694812	0.575253
0.537805	-0.48317
0.669610	0.304023
0.468299	0.063909
0.711786	0.310242
0.503971	0.962225
0.683483	1.256473
0.561139	0.334411
-0.26037	-2.90848
-0.07862	-1.99626
0.651791	3.623809
0.657304	1.832878
-0.37764	-3.92003
0.711145	0.205211
0.652630	1.242412
-0.08674	-1.42403
-0.17666	-2.25574
0.336874	-1.14269
0.317782	-1.05783
0.486445	-0.24379
0.426568	-0.14317
0.250684	-0.55894
0.646245	0.201415
-0.15791	-1.62081
-0.00637	-1.90428
-0.36812	-3.77955
0.664102	2.494789
-0.28935	-3.73622
0.275232	-0.52932
-0.07734	-1.60220
0.685879	3.758763
0.054670	-1.44807
0.696037	1.408216
-0.25409	-2.92463
0.632177	0.995050
0.743510	0.905232
0.433827	0.335651
0.637144	0.080346
0.838143	3.252431
0.400293	-1.32635
0.389654	-0.25255
0.595821	0.580818
-0.27193	-2.71819
0.289676	-0.54844
0.332537	-0.64875
0.692818	1.633993
-0.30042	-3.49891
0.061706	-1.33739
0.554115	-0.48993
0.524243	0.538165
-0.11469	-1.78038
0.363056	-0.68325
-0.06493	-1.90758
0.727254	0.908806
0.042608	-1.95378
0.591989	0.529847
0.673829	1.968148
-0.13976	-1.73429
-0.04528	-1.55320
0.581527	1.309392
0.682277	2.412023
0.704540	0.902949
0.574768	0.988316
0.439193	1.342129
0.635080	0.052876
0.610838	0.693104
0.680821	2.004690
0.191721	-1.25083
0.218383	-0.72186
0.687084	0.644547
0.917378	5.782911
0.534915	-0.16589
0.659884	0.404790
0.743152	1.231289
0.792030	1.196530
0.661936	0.675564
0.248744	-0.76335
0.672113	1.003073
0.638355	-0.14872
0.573460	-0.27515
-0.12504	-9.61577
0.071799	-2.97129
0.049234	-3.16723
0.060817	-5.34181
-0.07852	-6.05958
0.001820	-4.52170
0.044658	-6.87148
0.002143	-4.28699
0.034574	-4.16464
0.011240	-4.07310
-0.02883	-1.73489
-0.10650	-7.86229
-0.02114	-4.90149
-0.03617	-2.33508
0.097300	-2.61711
-0.16263	-1.74226
0.097859	-3.18611
0.094793	-3.06372
-0.05262	-6.32038
0.260789	-1.65801
0.213998	-0.19528
0.095656	-0.47763
0.013714	-4.67506
0.128507	-0.81711
0.058677	-0.43552
0.045484	-11.5898
0.296033	-0.07618
0.041221	-0.98809
-0.07990	-3.12076
-0.18712	-4.86314
-0.22527	-9.42778
0.245688	-0.27825
0.365079	1.082231
0.531670	1.405929
0.423827	0.182033
0.187718	-1.66366
0.218592	-2.19014
0.160293	-1.44170
0.312390	-1.51590
0.127611	-1.74169
0.131469	-1.60654
1.000000	7.130198
0.147136	0.386133
0.398379	-0.28504
0.260202	-1.52003
0.334380	-0.38713
0.650363	1.074242
0.262105	-1.53328
0.271483	-2.03400
0.372137	-0.31218
0.457892	0.247420
0.139173	-1.75775
0.612936	0.411222
0.326072	0.024786
0.149434	0.343545
0.494257	0.051753
0.382068	-0.72302
0.596850	0.488400
0.145144	-1.49856
0.245772	-1.05037
0.356446	0.350044
0.292154	-1.45863
0.632674	1.154803
0.542439	6.545987
0.481880	-0.22217
0.325541	1.490823
0.162504	-2.17277
0.067214	-2.39592
0.119199	-1.92226
0.774006	0.857782
0.313191	1.358807
0.185880	-2.18898
0.282225	-1.16887
0.165734	-1.13815
0.518703	0.735254
0.415515	-0.81264
0.308691	1.315478
0.496661	0.422541
0.190781	-2.89506
0.509826	1.130496
0.403131	-0.07402
0.437200	0.172474
0.294664	-0.25803
0.127778	-1.66274
0.070856	-2.34192
0.728253	0.783937
0.447866	0.164580
0.091554	-1.84439
0.442293	-0.63658
0.530532	0.353556
0.685854	5.118258
0.591824	2.715808
0.541067	0.510472
0.444821	-0.46243
0.341753	-0.40477
0.422902	1.220769
0.416591	0.753146
0.598273	1.002123
0.287029	-0.95859
0.022897	-4.13914
0.116746	1.210562
0.178983	-0.92913
0.301077	-1.04554
0.346172	-1.41900
0.635348	0.800390
0.614338	0.883299
0.276542	-1.18846
0.146824	-1.12584
0.472335	0.018549
0.316915	1.545283
0.715328	3.391199
0.480809	0.795719
0.163480	-1.71655
0.256052	-1.31062
0.561484	6.932945
0.555456	1.536630
0.311144	-1.00923
0.460825	-0.13726
0.210331	0.167170
0.488246	1.214965
0.443531	0.436809
0.115125	-2.27447
0.634126	0.665782
0.448172	-0.65615
0.246044	-1.36809
0.570849	1.000509
0.289412	-0.96811
0.428964	-0.05994
0.646416	0.990979
0.290013	-2.06189
0.179329	-1.89716
0.315643	-0.85415
0.115293	-1.78924
0.271433	0.752894
0.285734	-0.48140
0.683357	1.010739
0.357274	-0.17733
0.554299	0.508854
0.367516	0.630267
0.394214	0.127514
0.377730	0.589123
-0.21902	-3.64193
-0.00798	-0.20125
-0.22615	-7.42729
-0.08867	-0.72867
-0.26976	-9.28841
-0.23596	-10.0520
-0.16318	-5.71109
-0.07683	-1.26943
-0.03998	0.309541
0.337085	0.763036
-0.21371	-7.62126
-0.21165	-7.67863
-0.01504	-0.87421
-0.25389	-11.4621
-0.12423	-4.12566
-0.27659	-9.56547
-0.21618	-4.74515
-0.20380	-3.83768
-0.22753	-6.24732
0.256721	-1.33333
0.261269	-1.06299
0.333079	0.143742
0.110093	1.541607
-0.19923	-4.51649
0.082699	1.219449
0.097697	1.603243
-0.11407	-11.0080
-0.20235	-4.15115
0.265555	-1.89276
0.358307	-0.37955
-0.16216	  -inf.0
-0.16501	-6.55809
0.002932	-1.15337
0.149477	-0.48545
-0.11689	-5.29433
0.429957	-1.07735
0.275623	0.492538
0.434726	-0.27146
0.203587	-1.29777
0.489128	-1.26357
0.412349	-0.76185
0.479104	-11.2311
0.694897	-1.34452
0.431081	-3.74945
0.598759	-2.75906
0.723088	1.659372
-0.30128	-3.02334
-0.40283	-5.19876
0.894962	2.751487
0.640609	2.105478
0.853329	2.281245
1.000000	3.360240
0.672103	-0.27686
0.206932	-2.51375
-0.16573	-4.68612
-0.16443	-1.16161
0.701805	0.651562
-0.34767	-4.55479
0.006405	-1.98303
0.556654	1.596915
0.458643	1.299765
0.960414	3.288514
0.698041	2.300540
0.833608	2.090378
0.642097	1.903559
0.445482	-0.39158
0.568539	0.660425
0.549156	1.855713
-0.21621	-6.29340
0.817579	0.755740
-0.16821	-3.56358
0.715197	0.943709
-0.29368	-7.65981
-0.01407	-5.01828
-0.02216	-5.28898
0.740484	1.868128
0.496908	-1.22053
0.397529	1.106145
0.785204	1.899551
-0.43205	-5.74337
-0.36884	-7.23140
0.767090	1.647008
0.795666	1.045538
0.731383	0.586182
-0.32324	-3.01308
0.834623	1.535967
0.060078	1.455907
-0.34956	-4.37245
-0.23701	-2.48684
0.315938	-0.18852
-0.36793	-5.58150
-0.39271	-4.60308
-0.37150	-2.59577
0.711325	1.308136
0.613660	0.476730
0.542567	-5.27813
-0.38156	-8.14653
0.647902	1.518102
0.050093	-1.48725
0.013524	-1.31635
0.682498	-0.45110
0.825674	1.419396
-0.33587	-7.59369
-0.24159	-2.62295
0.383392	-1.17601
0.025168	-2.09116
0.804252	1.343964
0.526423	0.354374
0.777146	1.442515
0.290731	1.236305
-0.34557	-7.68346
0.770910	2.668914
-0.09957	-6.31450
0.445191	2.126213
0.640357	0.592415
-0.39412	-5.98234
-0.29468	-6.17539
0.755032	-0.01581
0.222684	-1.10694
0.762243	2.105889
0.710795	-0.72904
0.117469	1.687223
0.204996	2.006205
0.316370	-0.00301
0.489480	-3.58509
0.396033	-2.01629
-0.20217	-6.73205
-0.16674	-5.48233
0.763162	1.694858
0.562983	1.306733
0.767316	1.802214
0.633537	1.390807
0.639807	2.234769
0.848906	2.632149
0.743182	1.450702
0.019892	-4.61470
0.510882	-1.43695
0.304741	-8.05058
0.482807	-9.19319
0.315823	-9.26397
0.390295	-9.49603
0.408104	-9.42299
0.405005	-9.03570
0.495287	1.460351
0.376654	-3.93245
0.776376	2.181923
0.424559	-3.35516
-0.09253	-8.32439
0.150650	-13.1360
0.279706	-7.96733
0.187629	-4.60216
0.509396	-2.86783
0.383613	-4.57835
0.115816	-10.5124
0.374225	-8.89709
0.103393	  -inf.0
0.362028	-1.34660
-0.34078	-7.95163
-0.04125	-1.94039
-0.42633	-6.32847
-0.37576	-10.9379
-0.28327	-2.29702
0.569517	-0.50535
-0.17096	-1.82141
0.599457	1.394517
-0.21772	-4.00445
-0.34492	-4.56983
-0.04241	-0.36144
-0.23912	-2.89578
-0.34039	-3.62891
-0.34541	-6.28300
1.000000	2.903747
0.214474	-0.27216
0.558001	0.327231
-0.07261	-2.47009
0.173597	0.202463
0.813583	1.266609
0.406772	0.005516
0.054870	-0.78436
0.028516	-1.92516
0.557960	-0.08132
-0.30936	-5.18753
-0.20307	-5.49942
-0.09412	-2.11352
-0.10718	-1.76141
-0.17980	-2.57252
0.041984	-1.34709
0.027451	-2.73302
-0.13070	-1.93411
0.568537	0.795001
0.568845	0.634269
-0.36202	-4.53798
0.177307	0.183824
0.502442	1.360493
0.698878	1.026752
-0.26184	-3.63419
0.831250	1.315609
0.442719	0.607770
-0.29489	-3.87521
-0.02599	-1.09313
0.150972	-0.53329
0.472545	0.116467
0.143800	-0.22303
0.566818	-0.09187
-0.07715	-2.08464
0.188493	0.068320
-0.21914	-2.58747
0.764929	0.565973
0.589246	0.241786
-0.27893	-3.45721
0.394554	0.257695
0.712394	0.688057
-0.28482	-3.32996
0.396420	0.623939
-0.33218	-3.97252
0.376500	-0.85822
0.757508	0.186980
0.119771	-0.86098
0.757327	0.811214
-0.22007	-2.51167
-0.10088	-1.96370
-0.22862	-3.77141
0.213922	0.797605
0.718038	1.077928
0.530110	0.110082
0.357754	0.348259
0.400738	-0.18638
-0.31299	-5.01835
-0.20630	-2.64371
-0.32967	-4.48485
0.748543	0.885376
0.655759	0.309423
0.115374	0.702150
0.768851	0.964499
0.815398	1.633026
0.555289	0.755989
-0.12018	-0.83505
0.803941	0.442344
0.393711	0.352047
0.266049	0.829061
-0.21036	-3.43612
0.250255	-1.49002
0.594294	0.155978
-0.16010	-1.29845
-0.26543	-2.79594
-0.16442	-3.55399
-0.06410	-1.76787
0.474142	0.078175
-0.27658	-3.84500
0.160831	-0.77570
-0.21517	-3.81348
-0.05574	-13.0938
-0.42556	-5.15843
-0.41688	-10.5906
-0.31094	-12.9723
-0.35771	-5.86692
-0.34337	-3.23275
-0.42158	-7.39300
-0.36934	-3.22389
-0.30911	-8.27993
-0.42372	-5.73877
-0.52648	-4.88465
-0.01748	-1.64787
-0.18074	-0.37402
-0.36887	-4.31720
-0.42593	-7.53605
-0.25352	0.179657
-0.10228	-13.5884
-0.29871	-10.0685
-0.19550	-2.96348
-0.10064	-12.4897
-0.34144	-8.03248
