#
# MI and Cosines
#
#
# mi	rmi	cos-mi	cos-rmi
-8.16692	-7.72297	-0.26074	-0.46433
-8.33939	-8.55192	0.366298	0.297521
-0.05705	1.137425	-0.06718	0.074062
-3.75211	-1.41674	-0.15491	-0.05143
-10.9965	-8.66397	-0.02347	-0.30167
0.675548	2.619224	0.263195	0.416549
-1.37526	-0.10434	0.090705	0.153347
-0.77082	1.293005	0.201995	0.313395
0.488213	2.886879	0.611748	0.662022
0.092734	3.043418	0.029977	0.383780
1.919345	2.097987	0.312951	0.344326
-7.33813	-4.06710	-0.14285	-0.23255
-4.59477	-1.06734	0.150305	-0.20721
-2.09727	1.472593	-0.37278	-0.24897
-6.83984	-5.07736	0.037650	-0.17973
3.007468	5.998722	1.000000	1.000000
0.513648	3.491453	0.412790	0.446132
-2.97111	0.194469	-0.18622	0.151897
0.322467	3.558170	0.705330	0.600774
1.694717	1.754132	0.221849	0.166582
-0.99545	1.214035	0.434363	0.345126
-3.90384	-1.32773	0.069944	0.073718
5.828747	7.146434	1.000000	1.000000
-1.20918	0.715304	-0.36884	-0.21806
-3.79991	-2.98932	-0.04727	-0.17368
-3.26214	-1.14307	0.111693	-0.06670
-0.09019	2.028974	0.642102	0.608903
-1.78298	-1.05912	-0.18077	-0.09524
-1.90789	1.365224	-0.10908	-0.09258
-6.31547	-4.79484	-0.26375	-0.64202
-0.82114	1.403655	0.475724	0.507374
1.187304	3.562758	0.801188	0.899733
1.829320	4.142221	0.259574	0.500856
-7.55347	-7.36648	-0.08401	-0.21805
-0.83469	2.020878	0.524407	0.761041
-3.92844	-1.84560	-0.35366	-0.52760
  -inf.0	  -inf.0	-0.03145	-0.19897
-2.39664	-2.08677	-0.03490	0.117707
-2.35576	1.300932	-0.07685	0.306425
-0.18595	1.403528	0.427661	0.434244
-0.76246	0.416258	0.038156	0.288935
4.735748	6.257008	1.000000	     1.0
1.323638	4.163676	0.701005	0.811870
0.598542	2.394600	0.586326	0.797575
-2.13292	0.198437	-0.11076	0.002729
-0.59727	1.661477	-0.00551	0.192492
-1.13587	-0.34336	0.449512	0.256388
-1.03942	1.132774	-0.05831	0.073462
  -inf.0	  -inf.0	0.647871	0.287270
2.213617	2.960879	0.692176	0.727115
-6.85553	-4.97519	-0.45371	-0.55713
1.278744	2.277943	0.332793	0.453056
-0.17786	1.645438	0.288383	0.190273
0.473060	2.276036	0.420237	0.569321
  -inf.0	  -inf.0	-0.03977	-0.23002
-5.30620	-3.84563	-0.36097	-0.48364
-4.45721	-2.58170	-0.02834	-0.21125
-10.2356	-10.1610	-0.15461	-0.32479
-6.94700	-4.06663	0.405612	0.053924
-5.74273	-3.61274	0.020620	-0.02450
-1.30750	1.370511	0.091000	0.286625
-3.55019	-3.74851	-0.12866	-0.08818
-1.84682	0.075911	0.009134	0.220161
-6.95676	-4.70826	0.251478	-0.36047
0.094173	2.629544	0.566073	0.768119
0.171190	0.609219	0.508220	0.259295
0.215347	1.530443	0.525889	0.494441
-2.07676	-1.59472	-0.24946	-0.18380
-6.45067	-4.17392	-0.02362	-0.25566
0.553563	2.967893	0.131101	0.410878
-0.20844	2.228841	-0.01882	0.207739
-0.99558	0.444702	0.335407	0.269735
-0.39705	0.555711	0.285142	0.269073
0.550693	1.060147	0.028993	-0.06482
-3.90130	-1.01309	0.059276	-0.02284
-0.73246	0.967450	0.123139	0.403665
1.278233	4.923682	0.673239	0.609276
-3.49849	-1.11221	0.213769	-0.10086
-0.62882	2.598319	0.608496	0.638305
-0.41226	0.880610	-0.02635	0.118985
2.436137	4.636952	1.000000	1.000000
-0.78990	1.318241	-0.12317	-0.00796
-1.08607	0.958510	-0.13010	0.002920
6.230389	5.151015	0.716699	0.715660
-2.80530	-1.00893	-0.43413	-0.23925
-3.87164	-3.89030	0.214243	0.151845
1.079843	3.274513	0.682697	0.762620
-0.40189	1.237238	0.210464	0.393198
0.871702	2.216764	0.604954	0.543797
-1.57908	0.415105	0.152917	0.166468
-8.89728	-5.91442	-0.14048	-0.44099
0.639197	3.386664	0.642042	0.710147
-8.74491	-4.98821	0.263110	-0.30522
-9.79425	-7.14596	0.197791	-0.34944
-0.12108	2.355155	0.527478	0.801783
-6.98822	-5.06678	-0.37157	-0.29711
1.407517	3.805466	0.739015	0.821359
-0.34263	2.207945	0.529103	0.726144
-7.85224	-6.18819	0.025717	-0.10220
-4.84376	-3.01994	0.297409	-0.14707
0.199064	0.423804	0.553881	0.511212
2.293521	4.124655	0.762582	0.704847
-0.00153	2.489041	-0.09587	0.038075
1.059285	2.649129	0.729979	0.802225
-3.50572	-0.55397	-0.24327	0.105026
0.580205	3.498911	-0.23317	-0.18781
-1.30754	0.225221	0.177269	0.370345
1.303463	5.760746	0.604391	0.607381
-5.71234	-4.94592	-0.12881	-0.27104
-11.7583	-10.8374	0.258462	0.132027
-3.93962	-0.77787	-0.36916	-0.18432
2.143057	6.179072	0.501375	0.341799
-0.69589	1.832729	0.550593	0.470600
-3.91360	-0.35677	0.222725	0.418651
-1.59526	0.851419	0.425485	0.273613
-2.17122	-1.26975	0.096988	0.257916
  -inf.0	  -inf.0	0.187160	-0.01315
3.037176	4.740451	0.735984	0.594541
2.294433	4.611566	0.448711	0.495054
-0.90596	1.464484	0.189380	0.331341
-7.09076	-5.86296	-0.00919	-0.01798
-3.86521	-0.76918	-0.35393	-0.37341
-2.00040	1.567376	0.304409	-0.19362
-2.41916	-0.28041	0.176524	0.111767
-2.58704	-1.32613	0.221985	0.187141
-0.17507	3.072156	0.380622	0.591450
1.473790	5.070384	0.745107	0.661693
-8.24161	-5.21545	-0.24888	-0.51608
-4.81462	-4.03247	0.044787	-0.05312
-2.93016	-2.04902	-0.18982	-0.08325
-1.56538	0.860629	0.390031	0.380667
-1.13353	1.248954	-0.04428	-0.05170
-0.38826	-2.47554	0.062408	-0.10768
-2.55584	-0.60045	-0.16020	-0.22782
-2.68301	-0.81756	-0.13407	0.117622
1.593433	3.450121	0.704290	0.747566
3.603006	5.788268	0.898562	0.881360
-1.15710	1.988056	0.354472	0.077389
-7.30510	-4.58133	0.232638	0.027597
-9.41090	-6.78920	-0.27699	-0.49800
-1.45511	2.339670	0.119724	0.315438
-0.94542	0.368090	0.370361	0.334643
1.127490	2.528264	0.742445	0.687673
0.391810	2.236166	0.443120	0.613878
-1.02653	0.147513	0.354426	0.345635
-0.31835	2.201586	0.426595	0.662820
-3.59062	-0.93876	-0.20263	-0.35364
-9.35360	-7.57729	0.260754	0.116478
-9.13842	-6.99081	0.084852	-0.04798
-4.25843	-2.88511	0.012807	-0.02981
-4.84815	-3.08711	-0.43887	-0.61512
-2.16761	-1.65263	-0.17809	-0.28193
-3.08463	0.805160	-0.25287	0.278107
-1.50789	0.435874	-0.12883	0.230610
3.319815	6.467708	1.000000	1.000000
-12.0286	-10.5575	0.255349	0.144860
-10.7540	-6.12301	0.323298	-0.27192
-8.72448	-7.11295	-0.01957	-0.17751
1.201851	3.438409	0.430470	0.632007
1.661516	3.826873	0.484029	0.535554
-3.16115	-1.69244	-0.21620	-0.16845
-0.02381	1.059710	0.612768	0.558685
0.561544	2.873671	-0.15601	-0.16095
0.029216	0.976706	0.485695	0.336412
1.207495	2.478406	0.594247	0.743379
-4.21517	-1.40792	-0.26655	0.004208
0.531335	3.801412	0.830264	0.912662
0.296538	2.687137	-0.11716	0.182854
-9.33035	-7.14115	-0.32202	-0.50915
-0.98486	1.873032	0.379361	0.116396
2.858686	5.225672	0.466985	0.492027
-1.48941	1.355660	-0.24736	-0.67846
-1.13538	0.676079	0.128630	-0.16439
4.130383	5.982562	0.017536	-0.22812
-8.47087	-6.30298	-0.14054	-0.37758
-0.50257	1.616437	-0.10239	-0.45420
0.795737	3.707776	0.059694	-0.02078
-1.28408	2.169223	-0.30102	-0.56147
-0.14522	3.810986	0.100939	0.366312
-2.46552	-0.42335	-0.18025	0.078865
-0.40345	0.684563	0.468695	0.327954
-2.37706	0.459004	-0.26646	-0.10255
-7.94212	-4.73075	-0.35980	-0.31979
-2.00378	0.842997	-0.28959	-0.30761
-0.44134	3.579298	-0.30712	-0.51740
-3.77460	-0.39214	-0.26521	-0.15310
-1.57464	2.153700	-0.18900	0.109911
-0.18087	1.641414	0.138912	0.125965
-0.41987	1.708071	0.085399	-0.09851
0.667710	1.648433	0.628168	0.734367
-1.23375	-1.04161	-0.24422	-0.37230
-0.76560	2.794814	-0.01332	0.324155
1.166263	2.811263	0.583750	0.582738
-0.44969	3.053972	0.172512	0.694529
-1.01497	2.160412	0.059808	0.571187
0.079639	1.803864	0.221282	0.267817
-5.30523	-3.34191	0.113864	-0.14007
-1.94531	-0.68118	0.099858	0.165165
-0.45800	2.523686	0.191734	0.652318
-0.25347	3.163435	0.118176	0.435334
-6.42351	-3.13076	0.208983	0.015187
-1.14602	1.227670	0.127507	0.299150
0.173034	4.593813	0.109861	0.266698
0.449543	3.639382	0.314623	0.679174
0.552407	3.201323	0.163469	0.013915
-0.83740	3.071996	0.100005	0.582449
-0.48846	2.138605	0.192516	0.605702
-0.62148	1.905500	0.233480	0.596966
-0.18993	1.997842	0.278633	0.558991
-0.63930	2.624106	0.159878	0.645202
-0.97061	2.523686	-0.01056	0.389160
-0.11494	2.159549	0.146989	0.063977
0.705141	4.058253	0.423087	0.767804
0.569478	1.938623	0.682922	0.813099
-0.52258	2.238272	0.107720	0.430979
-7.46134	-5.50137	-0.23468	-0.25923
-0.33962	1.780801	0.102030	0.321918
-1.14250	2.242420	-0.03262	0.347218
2.603281	6.937261	0.606644	0.691773
-0.81371	0.986897	0.083936	0.044610
-2.08799	-0.18315	-0.06164	0.090421
-0.03924	3.565928	0.248113	0.726732
-0.41434	2.230787	0.153607	0.412886
0.368079	3.393623	0.419065	0.710610
-0.62932	2.947911	0.087661	0.652795
0.257763	3.173481	0.256500	0.677570
-5.18527	-2.46222	-0.32816	-0.73783
0.462958	3.817276	-0.22869	-0.35976
0.184398	3.383305	0.154793	0.262135
-6.71866	-4.27382	0.198217	0.050998
5.726428	9.254218	1.000000	1.000000
3.054259	4.786837	0.669818	0.675560
-1.44348	0.916606	0.461340	0.463092
-1.54756	1.184927	0.621131	0.507596
-0.86393	1.234711	0.576743	0.496698
1.208777	2.339079	0.676162	0.674971
-3.62298	-2.34627	-0.51702	-0.54093
-1.02440	2.613674	0.198897	0.348037
-3.50501	-0.33131	-0.22214	0.055148
-3.50224	-0.72977	-0.19028	0.059234
1.422113	3.606897	0.740459	0.676183
-6.20445	-2.88941	-0.22399	-0.07886
-1.44836	2.067102	-0.01865	0.245633
-1.59363	0.765940	-0.24053	0.051877
0.037755	2.956516	0.195442	0.383731
0.971621	2.272780	0.541973	0.657057
0.859532	2.740783	0.222335	0.536695
-1.93910	0.316338	0.068466	0.068216
-7.16234	-4.96396	0.092804	-0.03239
-1.04626	-0.28735	0.260961	0.494109
2.294862	4.009461	0.727265	0.677828
-0.63368	0.853874	0.177017	-0.12073
-1.60748	1.637638	0.117246	0.388747
-1.64632	1.066756	0.009655	0.322281
-0.97132	1.139412	-0.05208	0.150470
1.153410	1.358089	0.602938	0.568016
0.649034	1.159372	0.384788	0.324253
0.659427	2.959328	0.517551	0.733556
-0.54158	0.029161	0.354962	0.361677
1.184092	3.294264	0.552472	0.706742
-5.14019	-3.26350	-0.25191	0.045784
-0.94034	0.407695	0.110635	0.234361
0.104983	0.761868	0.492645	0.481210
0.837783	1.830627	0.553743	0.660392
-1.31220	0.000719	0.180711	0.411332
-0.65484	1.300272	0.300530	0.221561
0.250940	2.238506	0.495793	0.641065
-0.08738	0.061148	0.491585	0.511553
-0.99373	1.095959	0.050135	0.159070
-0.35040	2.407078	0.752935	0.690556
-7.12543	-6.54643	-0.10514	-0.24574
-1.01241	1.108942	0.321859	0.565875
-0.89270	1.277745	0.067198	0.385096
-6.38371	-4.29372	-0.36058	-0.52305
1.608450	3.576416	0.681634	0.828715
0.551181	0.830549	0.383774	0.289767
-10.3872	-7.04601	0.284240	-0.02099
-0.10673	1.065502	0.333247	0.180806
-4.39869	-1.88343	-0.37637	-0.40613
-4.98573	-3.36641	-0.24124	-0.26017
0.757879	4.660479	0.597909	0.829075
-2.27976	-0.29843	-0.24271	-0.05490
0.716778	4.241013	0.464019	0.754100
-3.24324	-0.42807	0.220055	0.340285
-3.80568	-0.60805	-0.29408	-0.31557
0.034660	2.596549	0.660795	0.373590
-8.96364	-7.70308	0.029819	-0.08154
-2.50949	0.714415	-0.14398	0.040277
-0.07079	1.917250	0.178055	0.494226
-7.03474	-2.96080	0.108878	-0.47559
1.511737	4.604325	0.704561	0.652211
-1.78246	-0.30249	0.310847	0.479680
-3.30218	-2.17688	-0.07893	-0.29243
-0.25781	1.403027	-0.10983	0.170873
0.342831	2.223072	0.423876	0.348376
-0.42916	0.517906	0.011351	0.074226
-2.74355	0.746702	0.135912	0.350232
-4.29978	-1.73734	-0.47432	-0.18132
-4.41149	-2.32433	-0.30615	-0.25540
0.070587	2.597060	0.233542	0.476080
-0.83914	1.598358	-0.12586	0.147901
-2.87979	0.991374	-0.10914	0.396268
-5.45901	-1.53806	-0.25766	-0.15305
-1.08520	0.560606	0.086062	0.376595
  -inf.0	  -inf.0	0.144889	-0.17954
-0.17597	2.221956	-0.13529	0.030101
0.530130	3.521483	0.613977	0.489737
-1.19132	0.995952	-0.03386	0.108833
-0.81100	2.348346	0.123645	0.427238
-6.59624	-4.15162	-0.11792	-0.25148
-4.12021	-1.15942	-0.32872	-0.25232
0.515954	3.441862	0.466139	0.757275
-6.12435	-3.82424	0.197622	-0.22217
-0.52480	0.862406	0.007952	0.283711
-5.57109	-3.28070	-0.01404	0.010028
-0.49838	2.841488	0.139069	0.491392
0.035531	3.127324	-0.01642	0.262530
0.150609	2.284840	0.333525	0.616062
0.594282	3.204501	0.559395	0.169101
-1.60372	0.598717	0.247524	0.484095
-4.89982	-0.67963	0.275924	-0.22540
-0.05102	2.368839	0.261342	0.709380
-8.18109	-6.05254	-0.29247	-0.38840
0.915834	2.999317	0.558019	0.761759
-1.07076	1.766371	-0.39949	-0.08019
-1.65287	0.115004	-0.01581	0.276158
-2.97850	-0.93919	0.031213	-0.50507
0.337470	2.576457	0.439454	0.683259
  -inf.0	  -inf.0	0.090210	-0.12438
-0.11451	2.542931	0.022160	0.384977
-5.42089	-2.90439	-0.49461	-0.58340
2.565647	6.147117	0.892430	0.854141
-1.32037	1.711994	0.067935	0.128973
-3.66284	-3.21252	-0.33345	-0.23685
-0.76445	-0.34288	0.462460	0.486684
-0.88018	2.345753	0.072572	0.600756
-1.33042	-0.44490	0.451334	0.433778
-1.59842	0.312963	-0.02684	0.301847
-2.66183	-0.81719	-0.32605	-0.35855
-3.20547	-0.21633	-0.35838	-0.49633
-1.66986	0.818411	0.367483	-0.08763
-4.27603	-1.39928	-0.22684	-0.17375
3.091282	4.546025	0.461009	0.494264
5.181655	8.595285	1.000000	1.000000
1.226495	2.631286	0.632273	0.741843
-0.11176	0.719131	-0.03985	-0.10666
1.464048	1.019447	0.276611	0.285651
-1.03789	1.278779	0.045757	0.460884
-1.79363	-1.17566	0.017366	-0.18877
-6.88255	-6.01910	0.518415	0.428600
  -inf.0	  -inf.0	-0.03521	-0.21917
-4.78980	-3.09004	0.181472	-0.00412
-0.74621	-0.04725	0.324165	0.312355
-0.40209	3.143056	0.490928	0.539172
-0.77089	4.213972	-0.25493	0.155220
1.882971	3.587769	0.371921	0.365954
0.546798	1.201170	0.581340	0.414068
3.236059	4.704918	0.646790	0.591404
-4.99543	-2.53809	-0.33160	-0.48058
-1.26625	1.260386	-0.04441	0.033601
-0.04053	-1.34718	-0.00391	-0.09489
  -inf.0	  -inf.0	-0.07063	-0.25939
-2.17747	-2.31225	0.436491	0.414723
-0.54650	0.913469	0.136010	0.116987
  -inf.0	  -inf.0	-0.07648	-0.26228
0.285170	2.956209	-0.14659	-0.19083
1.655819	5.281564	0.754515	0.900971
-0.08059	2.032502	0.437466	0.155550
-0.38445	-0.07614	0.279870	0.278704
0.023240	4.606684	0.396444	0.227679
  -inf.0	  -inf.0	0.023469	-0.10195
0.604447	3.178743	0.803501	0.765974
-1.54708	1.760253	0.297248	-0.09144
-3.47692	-2.09061	0.218097	0.309130
0.211129	2.006879	0.510871	0.738553
-1.66817	0.199896	-0.05712	0.264096
0.217869	1.817582	0.705752	0.820960
0.095119	0.898756	0.528235	0.682351
-6.69845	-5.21584	0.347245	0.271838
-0.97822	1.503157	0.538381	0.707177
  -inf.0	  -inf.0	0.079745	-0.04971
-3.89896	-1.67867	-0.36988	-0.24066
-0.23922	2.594241	0.560000	0.691148
0.589976	0.930713	0.519247	0.515938
-5.66207	-4.20430	-0.08925	-0.19260
0.799492	3.269796	0.562816	0.707070
4.440246	7.095794	0.753204	0.566217
-2.49438	0.664349	0.187269	0.253272
3.198841	6.154650	0.882320	0.837045
-6.35026	-4.85606	0.131419	-0.09905
-3.48866	-0.30815	0.213695	-0.15805
-3.16759	-2.66346	-0.36445	-0.21208
-1.29450	0.709773	0.284420	0.571107
3.389808	4.282451	0.735532	0.705045
0.626713	1.839934	0.318491	0.511430
-1.38662	-0.69651	0.107847	0.101063
0.949053	2.334323	0.739988	0.743071
-5.67529	-2.22659	0.377129	0.082920
-12.9273	-9.94220	-0.12344	0.205683
2.898722	5.789168	0.817522	0.865236
-9.25221	-7.05971	-0.48350	-0.49924
1.088290	2.896681	0.516746	0.696999
-6.68724	-4.05015	0.306642	-0.00194
2.804663	4.664793	0.640248	0.534602
0.009333	0.742003	0.537276	0.361983
-1.46256	0.453310	-0.35547	-0.18815
-1.35156	-0.33173	0.380099	0.376618
-3.77058	-2.11494	0.121759	0.075568
-2.73891	-2.31373	0.496568	0.387031
0.015269	1.189552	0.397569	0.503657
-2.99460	-0.06780	0.426279	0.217749
1.324307	2.513503	0.603031	0.578006
-1.05518	0.089905	-0.04072	0.064473
-4.70892	-1.77450	-0.14144	-0.03047
0.483799	2.415700	0.566988	0.745646
-6.39190	-4.56478	-0.34616	-0.28667
-10.5572	-9.52930	-0.22404	-0.44552
-0.10080	1.054885	0.274139	0.284246
1.098199	2.296879	0.487118	0.503683
-7.34812	-5.78207	-0.39689	-0.70278
1.594695	4.194210	0.585431	0.735693
0.678519	2.400274	0.583876	0.333032
0.154132	2.577324	0.392374	0.579441
1.273866	3.636438	0.551271	0.480468
0.684038	1.503526	0.695558	0.756698
-1.30916	1.986878	0.483136	0.338017
-3.06256	-2.51988	-0.21108	-0.13658
-1.25127	2.627455	0.240945	0.664983
-4.23911	-2.28865	0.256154	0.058477
-4.01992	-3.04266	-0.15918	-0.06618
-3.16364	-3.09399	-0.32875	-0.39997
-0.29837	1.428202	0.278865	0.058620
-0.24543	2.178709	0.017869	0.430568
-1.58618	0.210453	-0.01138	0.068120
-1.40196	-0.30089	0.315932	0.338669
-1.44989	-0.81864	-0.00829	-0.04626
-9.84238	-9.67190	-0.09701	-0.20367
0.746618	3.582886	0.582062	0.772989
-3.10700	-1.38467	0.022467	0.316194
-1.87710	-1.41021	0.158252	0.081828
-3.47245	-2.07777	0.044679	0.144341
1.777935	6.084869	0.639550	0.393584
-0.62895	1.517286	0.649576	0.589751
  -inf.0	  -inf.0	0.139737	0.007667
3.585593	7.449406	0.829523	0.820478
2.996992	5.848803	0.874402	0.770263
0.402644	3.377972	0.588536	0.803151
-3.05418	-1.66993	-0.15326	-0.23400
-7.59604	-6.54498	-0.24037	-0.33376
1.333605	1.058748	0.231232	-0.16363
2.114594	3.864286	0.788982	0.709584
-2.10725	-0.08090	-0.33594	0.023811
-5.36750	-3.21126	0.264410	0.141414
-1.25349	1.389131	0.378105	0.661152
1.039196	3.661689	0.686118	0.825447
-0.58293	3.019040	0.451603	0.345895
3.008389	4.232343	0.512011	0.442283
-0.19593	0.726651	0.319599	0.531847
-0.96145	1.945593	0.304222	0.750271
-0.19297	2.424931	0.297293	0.392030
-1.76336	2.328550	0.343950	0.492922
-0.18367	1.306416	0.361603	0.378072
-3.14310	-1.33141	-0.22859	-0.28882
-1.09889	0.451676	0.588494	0.582883
0.626628	2.749796	0.227428	0.311029
-2.41302	-0.42549	-0.05595	0.166042
-0.68372	1.239251	0.666829	0.587379
2.387173	6.050068	0.880380	0.816244
-1.96455	-1.27679	0.483685	0.312972
-2.16987	1.593189	0.208219	0.345034
-4.21220	-1.00031	-0.38173	-0.31844
0.202691	1.853056	0.386772	0.616620
-2.84042	1.011899	-0.15596	0.340013
-1.69360	0.206276	-0.26914	-0.17109
-2.86657	-2.62236	0.087047	0.097136
-2.91957	-0.51606	-0.31040	0.006618
-10.0107	-8.85240	-0.08836	-0.14702
-6.00871	-2.96533	-0.13973	-0.31171
0.886814	3.317633	0.428265	0.765555
2.833354	6.553656	0.848617	0.852930
-2.01371	2.050195	0.369200	0.501844
0.045662	1.938748	0.124888	0.080472
-8.49483	-4.98348	0.186361	-0.23153
-2.27160	0.310212	-0.23644	-0.14169
-2.64156	0.164010	-0.07962	0.022621
-1.55696	-0.80651	0.147196	0.266811
-0.56712	2.445909	0.432202	0.624941
0.163160	3.443215	0.226935	0.655444
-7.30816	-5.51849	-0.36255	-0.34338
-2.48743	0.668968	0.310488	0.198218
0.449844	3.225349	0.647857	0.386934
-1.41481	1.905926	0.571915	0.709823
-1.50553	0.167076	0.116209	0.468678
-3.77139	-1.44784	-0.28170	-0.01139
-2.76804	0.554297	0.193767	0.390258
-0.38757	1.360519	0.304024	0.438058
1.058224	2.127097	0.522064	0.486488
-1.94729	-0.55397	0.041840	0.144637
-5.07605	-3.70502	-0.14930	-0.19148
3.174619	4.424960	0.700823	0.723553
8.567164	8.207416	1.000000	1.000000
-0.66770	2.942086	0.189818	-0.28827
1.299187	3.656882	0.643859	0.840284
-4.87969	-3.70766	0.085526	-0.15659
-2.61143	-0.51687	0.417494	0.219228
-2.63738	-1.37154	-0.22308	0.026069
-4.13170	-2.01043	-0.41839	-0.42191
-3.85685	-2.22493	-0.14752	-0.20410
-0.48427	2.504742	0.297564	0.643468
-1.91912	1.157058	0.509711	0.526192
0.926335	1.709814	0.327068	0.205316
0.347191	2.167849	0.395368	0.515284
0.537365	5.302636	0.655107	0.620029
-2.28425	0.378150	-0.00573	0.082569
-0.69893	0.739937	0.260732	0.176815
-1.91773	1.099253	-0.25297	-0.11026
2.046048	3.503635	0.706842	0.388986
-1.88452	1.016349	0.559759	0.376342
-3.97985	-0.89919	0.397000	0.112853
0.282084	1.282039	0.391100	0.301701
-3.28005	-2.43006	0.146980	0.135737
0.567027	1.674616	0.610981	0.614484
0.358219	1.795175	0.638229	0.652288
1.363677	1.558670	0.456173	0.354371
-9.41284	-9.08864	0.358837	0.332208
-2.59815	0.458991	-0.20077	-0.05581
-6.21212	-4.57438	-0.43261	-0.62116
-7.38446	-4.53792	-0.28150	-0.42661
-1.36836	1.017420	-0.07583	0.199014
2.864400	5.258860	0.854730	0.827700
-4.66124	-1.88191	-0.16702	-0.07008
-7.07995	-6.10606	-0.45922	-0.49966
-1.70759	-1.42189	0.502188	0.500779
-5.20167	-2.19661	0.188340	-0.14179
-3.44143	-3.48853	-0.20330	-0.22804
-1.93768	-1.41835	0.474952	0.426104
-7.45525	-3.33626	0.104904	-0.36016
-5.28998	-3.23043	-0.15974	-0.27360
-2.57184	-1.96834	-0.18910	-0.22720
-0.87735	1.476374	0.148381	0.408059
-3.62891	0.335466	-0.07469	0.114782
-0.17735	2.399773	-0.10502	0.116281
-3.65751	-2.86319	-0.32596	-0.49049
-1.82519	-1.07252	0.234067	0.097846
4.649246	4.516562	0.418867	0.390143
0.006775	0.475231	0.659270	0.583719
-4.53996	-2.21448	-0.34270	-0.43489
-0.82643	1.092028	0.511764	0.630357
0.252031	3.727541	0.521057	0.762150
-2.01562	0.425758	0.412128	0.300724
-2.02597	2.663840	0.239427	0.039980
0.331756	3.314646	0.310656	0.695305
-0.22743	3.608581	0.622999	0.862172
-0.73991	0.321266	0.102808	-0.11956
-2.14541	-0.34399	0.069912	0.160964
1.537201	1.935902	0.737518	0.689107
-3.39897	-0.87967	-0.19003	-0.13115
-2.07075	0.188529	0.215861	0.551298
1.815159	4.336502	0.708874	0.806926
-1.57805	-0.55822	-0.01208	-0.23307
2.390944	5.396189	0.737885	0.769271
-11.5620	-10.8242	-0.08170	-0.26828
-2.92451	0.938802	0.215926	-0.35209
-4.60653	-1.46381	-0.23714	-0.23159
4.293018	5.353102	0.779231	0.575703
-2.76884	-0.53842	-0.18004	-0.06170
0.998195	3.191503	0.231123	0.582202
-1.74975	-0.02052	0.418678	0.384198
-0.85193	0.300699	-0.04557	0.019467
1.504160	5.925925	0.767632	0.784278
-9.36456	-7.43299	-0.38953	-0.68944
2.503405	5.504971	0.779828	0.727205
0.080112	1.151624	0.297616	0.432953
-3.95056	-1.61108	-0.45615	-0.48764
-0.50229	0.841689	0.321173	0.279627
-3.87132	-1.31961	-0.32942	-0.44711
0.219237	2.050381	0.139261	0.406122
-0.38020	0.021784	0.520776	0.494710
-8.55534	-9.02838	0.017381	0.023410
-1.25359	-0.85724	-0.20676	-0.21905
-0.32577	2.039603	0.489467	0.697242
-5.27830	-3.46528	-0.15284	-0.20977
-0.12083	4.368229	0.579703	0.695920
-0.38464	1.090787	0.338754	0.395561
-0.13989	2.109385	0.709964	0.638018
-0.58883	3.027597	0.111092	0.295219
-0.92937	-1.15290	0.386784	0.296599
1.146314	3.493186	0.463490	0.507926
-2.06140	-1.02792	0.041200	0.071755
0.940321	4.000191	0.860035	0.936272
0.197579	4.024636	0.740673	0.743744
-0.90539	4.005612	0.568848	0.719982
-1.41308	0.232442	0.110912	0.393972
-8.50138	-6.45590	0.428890	0.073748
-0.83507	2.968372	0.436245	0.238917
-2.54593	0.271612	0.267670	0.010360
-6.49029	-3.83658	0.357051	0.031247
-4.03687	-2.30193	0.285084	0.161906
-3.57390	-0.78455	0.383235	0.190370
-2.44979	-0.77197	-0.11379	-0.13705
-0.13201	1.002979	0.395244	0.402653
-4.77684	-1.84809	0.227092	0.030223
1.149743	3.967642	0.749587	0.682756
3.551335	5.659343	1.000000	1.000000
1.139115	3.681670	0.426510	0.379003
-1.16315	0.447585	0.502667	0.439647
-0.59340	1.710827	0.180915	0.340438
-1.64295	0.042778	0.199288	0.291263
2.632546	5.249854	0.887417	0.815453
2.401806	4.114653	0.864600	0.830835
1.236616	3.155693	0.798943	0.752082
2.375500	5.996686	0.862789	0.840572
-3.35937	-0.05283	-0.04441	0.034916
1.339751	3.532661	0.699469	0.647417
-5.79442	-3.01648	-0.41112	-0.29658
-4.32361	-1.74752	-0.32270	-0.17526
-2.88097	-0.81839	-0.24947	-0.14294
-2.83198	-0.13728	-0.17197	-0.22872
-0.53171	1.960921	0.258082	0.553757
0.131942	2.525110	0.566772	0.814574
1.778530	4.869398	0.635463	0.754199
1.264574	2.231113	0.590497	0.581362
-2.40771	-1.10629	0.280342	0.311974
