#
# Observation-Count Rank words vs. self-MI
#
#
# rank	word	count	self-mi	support
48168	MONK	2	20.436	1
48169	hour's	2	31.809	1
48170	actibus	2	31.809	1
48171	Boga	2	31.809	1
48172	unhistoric	2	31.809	1
48173	poplar	2	31.809	1
48174	¹/₅₀	2	31.809	1
48175	milestone	2	31.809	1
48176	4:25	2	27.809	1
48177	\\\\\\\"Rapunzel!\\\\\\\	2	3.4122	1
48178	intermitted	2	31.809	1
48179	Delites_,\	2	29.809	1
48180	top.\\\\\\\\\\\\\\\	2	20.857	1
48181	vehement	2	31.809	1
48182	\\\\\\\\\\\\\\\"Near	2	6.7573	1
48183	SIS	2	24.761	1
48184	Pookan	2	31.809	1
48185	Ménil	2	31.809	1
48186	A190803	2	25.809	1
48187	opus	2	31.809	1
48188	enthusiast	2	31.809	1
48189	706:D	2	10.764	1
48190	Occasion	2	18.007	1
48191	uncial	2	31.809	1
48192	gang.\\\\\\\\\\\\\\\	2	11.195	1
48193	Supported	2	29.809	1
48194	Anciently	2	31.809	1
48195	subdivisions	2	31.809	1
48196	gleeful	2	31.809	1
48197	Boiler\\\\\\\\\\\\\\\	2	28.194	1
48198	insignitur	2	31.809	1
48199	Matale	2	31.809	1
48200	Stimulates	2	31.809	1
48201	Caudine	2	31.809	1
48202	cleverest	2	31.809	1
48203	Fernandina	2	2.9627	1
48204	Springer	2	31.809	1
48205	laissier	2	31.809	1
48206	7:840	2	28.639	1
48207	shellacking	2	31.809	1
48208	plasmoids.\\\\\\\\\\\\\\\	2	29.809	1
48209	rangy	2	31.809	1
48210	694:B	2	10.764	1
48211	slept,\\\\\\\\\\\\\\\	2	18.220	1
48212	aucunes	2	31.809	1
48213	Lubeck	2	31.809	1
48214	\\\"Eh	2	3.4122	1
48215	Threbus,\\\\\\\\\\\\\\\	2	8.7162	1
48216	ampoullés	2	31.809	1
48217	Preposterous	2	14.443	1
48218	lapping	2	31.809	1
48219	Hutton	2	31.809	1
48220	186,000	2	19.995	1
48221	ruin'd	2	31.809	1
48222	josne	2	31.809	1
48223	cause?\\\\\\\	2	11.195	1
48224	Curios	2	31.809	1
48225	kakimomos	2	31.809	1
48226	replicas	2	31.809	1
48227	slumming	2	31.809	1
48228	R. I	2	5.9232	1
48229	bottlenecks	2	31.809	1
48230	6.0	2	18.093	1
48231	alanna	2	31.809	1
48232	successibus	2	31.809	1
48233	\\\\\\\\\\\\\\\"Heavens	2	3.4122	1
48234	Peddlers	2	31.809	1
48235	Valette	2	31.809	1
48236	91:133	2	23.809	1
48237	287:C	2	10.764	1
48238	119:B	2	10.764	1
48239	Housewife	2	7.6606	1
48240	heard.\\\\\\\	2	19.201	1
48241	Rabbit	2	31.809	1
48242	peart	2	31.809	1
48243	aground	2	31.809	1
48244	whiny	2	31.809	1
48245	bolsters	2	31.809	1
48246	=All	2	31.809	1
48247	Abernethy	2	31.809	1
48248	147.0│	2	14.711	1
48249	unnecessarily.\\\\\\\\\\\\\\\	2	21.429	1
48250	Algonquin	2	6.9666	1
48251	heard,\\\	2	19.201	1
48252	destin	2	20.825	1
48253	buffeting	2	31.809	1
48254	Champ	2	31.809	1
48255	gender	2	31.809	1
48256	Archduchess’s	2	31.809	1
48257	Poke	2	31.809	1
48258	founders	2	31.809	1
48259	qu’est	2	31.809	1
48260	AUSSY	2	31.809	1
48261	3.8	2	29.165	1
48262	word,\	2	13.701	1
48263	SODA	2	31.809	1
48264	Cuvier	2	31.809	1
48265	GENERATION	2	31.809	1
48266	obéissance	2	31.809	1
48267	Markham's	2	31.809	1
48268	Réenstierna	2	31.809	1
48269	warthata	2	31.809	1
48270	COWLEY	2	31.809	1
48271	Etland	2	31.809	1
48272	venom	2	31.809	1
48273	TYRWHITT	2	31.809	1
48274	barest	2	31.809	1
48275	buckram	2	31.809	1
48276	Lust	2	14.443	1
48277	Picking	2	31.809	1
48278	\"Treatyse	2	14.010	1
48279	signalling	2	31.809	1
48280	HYPERBOLE	2	31.809	1
48281	Caw	2	11.104	1
48282	anniversaries	2	31.809	1
48283	\\\\\\\\\\\\\\\"JOHN	2	31.809	1
48284	\\\\\\\"...your	2	6.7573	1
48285	Montalembert	2	31.809	1
48286	Happen	2	31.809	1
48287	christianization	2	31.809	1
48288	stupefy	2	31.809	1
48289	22:10	2	5.0213	1
48290	Grey_,\	2	29.809	1
48291	Dissolute	2	31.809	1
48292	averred	2	31.809	1
48293	young,\\\\\\\\\\\\\\\	2	14.960	1
48294	pole's	2	31.809	1
48295	quiet?\\\\\\\	2	18.715	1
48296	furtivement	2	31.809	1
48297	gi	2	9.7507	1
48298	Lernutius	2	31.809	1
48299	microphones	2	31.809	1
48300	deigns	2	31.809	1
48301	Corcoran?\\\\\\\\\\\\\\\	2	10.439	1
48302	Bugbee	2	31.809	1
48303	Scud	2	31.809	1
48304	Amersfort	2	31.809	1
48305	postmaster	2	31.809	1
48306	confesser	2	31.809	1
48307	39:298	2	19.971	1
48308	tendons	2	31.809	1
48309	13:11	2	5.0213	1
48310	Unlock	2	22.143	1
48311	possible,\\\\\\\	2	19.294	1
48312	Conyngham	2	31.809	1
48313	stay.\\\	2	11.828	1
48314	inquiring,\\\\\\\\\\\\\\\	2	18.312	1
48315	Skillful	2	31.809	1
48316	swindling	2	31.809	1
48317	Loeb	2	31.809	1
48318	suggest?\\\\\\\	2	12.143	1
48319	18,000,000	2	14.902	1
48320	\\\\\\\\\\\\\\\"Ay,\\\\\\\\\\\\\\\	2	11.803	1
48321	VIETNAM=	2	31.809	1
48322	detract	2	31.809	1
48323	HULME	2	31.809	1
48324	bewailing	2	31.809	1
48325	397.4	2	8.6670	1
48326	35_j	2	12.031	1
48327	Teskeredyis	2	31.809	1
48328	│Allhallows	2	11.374	1
48329	\\\\\\\"Happy?\\\\\\\	2	3.4122	1
48330	carréra	2	31.809	1
48331	PENSÉES	2	31.809	1
48332	\"Aurora,\	2	19.256	1
48333	sands	2	2.7261	1
48334	Charlotte’s	2	31.809	1
48335	Slughorn	2	31.809	1
48336	æons	2	31.809	1
48337	serviteur	2	31.809	1
48338	Highland	2	31.809	1
48339	Erubuit	2	31.809	1
48340	SUB	2	31.809	1
48341	Wardrobes	2	31.809	1
48342	Giuletta	2	31.809	1
48343	cloistral	2	31.809	1
48344	2:20	2	14.805	1
48345	Perceptive	2	31.809	1
48346	629:F	2	6.9666	1
48347	Minde,\	2	12.385	1
48348	creati	2	31.809	1
48349	22:678	2	20.639	1
48350	Believers	2	31.809	1
48351	Apollodorus	2	31.809	1
48352	Hengler’s	2	31.809	1
48353	s’escrie	2	31.809	1
48354	Margueritte	2	31.809	1
48355	evening?\\\	2	16.499	1
48356	unfurl	2	31.809	1
48357	Lisle!\	2	28.639	1
48358	correct?\\\\\\\\\\\\\\\	2	16.857	1
48359	cogent	2	19.809	1
48360	hazing	2	31.809	1
48361	\\\\\\\"Hard	2	6.7573	1
48362	Foretells	2	31.809	1
48363	adhesive	2	31.809	1
48364	Palimpsest	2	31.809	1
48365	│Per	2	31.809	1
48366	0.9967	2	8.6670	1
48367	fuerint	2	31.809	1
48368	103.5|	2	31.809	1
48369	Harvey,\\\\\\\	2	8.7162	1
48370	ravie	2	31.809	1
48371	Cozumalhualpa	2	31.809	1
48372	dictagraphs	2	31.809	1
48373	mordre	2	31.809	1
48374	VanDusen	2	31.809	1
48375	Mum,\\\\\\\	2	8.7162	1
48376	316:A	2	10.764	1
48377	\"So?\	2	6.7573	1
48378	mister	2	31.809	1
48379	pocketknife	2	31.809	1
48380	unlocking	2	31.809	1
48381	Parlins	2	31.809	1
48382	Dresser	2	31.809	1
48383	=26TH	2	29.809	1
48384	ostensibly	2	31.809	1
48385	mucky	2	31.809	1
48386	pray?\	2	8.7162	1
48387	84th	2	31.809	1
48388	direction.\\\\\\\	2	16.857	1
48389	Hájí	2	12.726	1
48390	Pascal	2	2.9627	1
48391	Emperor?\\\\\\\\\\\\\\\	2	11.195	1
48392	EP	2	23.720	1
48393	Wending	2	31.809	1
48394	ruth	2	31.809	1
48395	Rushes	2	31.809	1
48396	JEREMIAH	2	31.809	1
48397	Encounter	2	31.809	1
48398	consecrate	2	31.809	1
48399	Voltaire_'s	2	11.143	1
48400	disent	2	31.809	1
48401	most?\\\\\\\	2	12.385	1
48402	fires.\	2	12.385	1
48403	22:207	2	23.720	1
48404	Aubigny	2	31.809	1
48405	\"Tenor	2	31.809	1
48406	Granting	2	17.764	1
48407	illegality	2	31.809	1
48408	IMPORTANCE	2	31.809	1
48409	asses	2	31.809	1
48410	LUCKNOW	2	31.809	1
48411	Actor’s	2	31.809	1
48412	Hypnotize	2	31.809	1
48413	\\\\\\\"Shampoo	2	6.7573	1
48414	shank	2	12.385	1
48415	children,\	2	8.7162	1
48416	montrent	2	31.809	1
48417	ISAAC	2	31.809	1
48418	frum	2	31.809	1
48419	skating	2	31.809	1
48420	\\\"They're	2	31.809	1
48421	hurry!\\\\\\\\\\\\\\\	2	28.639	1
48422	victimized	2	31.809	1
48423	p104	2	29.809	1
48424	63:69	2	26.408	1
48425	ucala	2	31.809	1
48426	happy\\\\\\\	2	12.143	1
48427	=Burnett	2	31.809	1
48428	francais	2	31.809	1
48429	W.|South.|S	2	10.955	1
48430	ort	2	31.809	1
48431	throat?\\\\\\\	2	19.076	1
48432	Doges	2	31.809	1
48433	Maeterlinck	2	26.890	1
48434	\\\\\\\\\\\\\\\"Aircars	2	10.088	1
48435	381:D	2	10.764	1
48436	Burying	2	14.594	1
48437	numbing	2	31.809	1
48438	HEROES	2	31.809	1
48439	flower.\\\\\\\	2	14.411	1
48440	godmother	2	31.809	1
48441	LOUISIANA	2	11.746	1
48442	Tocqueville	2	31.809	1
48443	\\\\\\\\\\\\\\\"legally	2	5.9232	1
48444	Jaquet	2	31.809	1
48445	skyways	2	31.809	1
48446	105:403	2	19.947	1
48447	\\\"direct	2	17.775	1
48448	Kinds	2	31.809	1
48449	XZAIZAZZZQKS	2	31.809	1
48450	coadjutors	2	31.809	1
48451	Feasts	2	31.809	1
48452	Exaltation	2	31.809	1
48453	maels!\\\\\\\\\\\\\\\	2	31.809	1
48454	DUDICTE	2	31.809	1
48455	egotism	2	31.809	1
48456	MECHANICS	2	31.809	1
48457	\\\\\\\\\\\\\\\"History	2	13.358	1
48458	gatherers	2	31.809	1
48459	POSTED	2	31.809	1
48460	talk.\	2	13.145	1
48461	Gaen	2	31.809	1
48462	Negan	2	15.618	1
48463	Anthropophagi	2	31.809	1
48464	antiquarians	2	31.809	1
48465	Guadalajara	2	31.809	1
48466	craftsman	2	31.809	1
48467	PRESERVING	2	31.809	1
48468	PROSPECTING	2	31.809	1
48469	Ultra	2	31.809	1
48470	cricketing	2	31.809	1
48471	unserviceable	2	31.809	1
48472	\\\\\\\\\\\\\\\"Mantelish!\\\\\\\\\\\\\\\	2	11.803	1
48473	unsated	2	31.809	1
48474	Ego	2	31.809	1
48475	DISPERSION	2	31.809	1
48476	687:D	2	10.764	1
48477	geographers	2	31.809	1
48478	awake,\\\\\\\	2	23.165	1
48479	SUPERSTITIONS	2	31.809	1
48480	screen.\\\\\\\\\\\\\\\	2	31.809	1
48481	parceled	2	31.809	1
48482	=MCCC	2	31.809	1
48483	xxi^e	2	31.809	1
48484	\\\\\\\\\\\\\\\"Quit	2	31.809	1
48485	\\\\\\\"Begin!\\\\\\\	2	3.4122	1
48486	sluggishly	2	31.809	1
48487	dissociated	2	31.809	1
48488	muezzins	2	31.809	1
48489	Moments	2	24.761	1
48490	Strangers	2	31.809	1
48491	consular	2	31.809	1
48492	XZAIZXAVQQKDZ	2	31.809	1
48493	Roche	2	29.809	1
48494	Authorized	2	31.809	1
48495	Podrida	2	31.809	1
48496	1658	2	2.9627	1
48497	LEAVE	2	31.809	1
48498	Qu’est	2	31.809	1
48499	cawing	2	31.809	1
48500	Hawkins's	2	31.809	1
48501	enured	2	31.809	1
48502	piers	2	31.809	1
48503	dervishes	2	31.809	1
48504	ADAPTER	2	31.809	1
48505	Easily	2	31.809	1
48506	admodum	2	31.809	1
48507	13:sup12	2	24.194	1
48508	Dickens	2	31.809	1
48509	minuteness	2	31.809	1
48510	Husbandman's	2	31.809	1
48511	Hopper	2	31.809	1
48512	Coromandel	2	31.809	1
48513	streaks	2	31.809	1
48514	Lacedaemon	2	31.809	1
48515	TOHUNGA	2	31.809	1
48516	spécialle	2	31.809	1
48517	86.73	2	8.6670	1
48518	25:610	2	22.043	1
48519	OTTO	2	31.809	1
48520	servers	2	31.809	1
48521	ball\\\\\\\	2	25.165	1
48522	disregards	2	31.809	1
48523	Hohen	2	31.809	1
48524	trumpeter	2	31.809	1
48525	sheathed	2	31.809	1
48526	563:A	2	10.764	1
48527	25s	2	2.9627	1
48528	Richilde	2	31.809	1
48529	quickly,\\\\\\\\\\\\\\\	2	28.194	1
48530	Darrel’s	2	31.809	1
48531	synchronous	2	31.809	1
48532	Worthy	2	17.764	1
48533	guerie	2	31.809	1
48534	Ruadh’s	2	31.809	1
48535	dormer	2	31.809	1
48536	600:B	2	10.764	1
48537	mammelle	2	31.809	1
48538	taille	2	31.809	1
48539	620|	2	10.955	1
48540	snout	2	31.809	1
48541	Hiccup’s	2	15.698	1
48542	castor	2	31.809	1
48543	Wrapper	2	31.809	1
48544	apparans	2	31.809	1
48545	adv	2	31.809	1
48546	Bit,\\\\\\\	2	12.415	1
48547	Continuous	2	31.809	1
48548	confessé	2	31.809	1
48549	brothers.\\\\\\\\\\\\\\\	2	14.411	1
48550	Ballads	2	31.809	1
48551	frowsy	2	31.809	1
48552	7m	2	2.9627	1
48553	SHUNK	2	31.809	1
48554	Efterkast	2	2.9627	1
48555	himself.=	2	31.809	1
48556	105:836	2	29.809	1
48557	over?\\\\\\\\\\\\\\\	2	17.540	1
48558	w x y z	2	7.6606	1
48559	4:110	2	27.165	1
48560	Clogs	2	31.809	1
48561	Balaga	2	18.624	1
48562	dear?\\\\\\\	2	14.411	1
48563	biannual	2	31.809	1
48564	won't,\\\\\\\	2	12.143	1
48565	LEMURAVIDA	2	31.809	1
48566	lottery	2	31.809	1
48567	craning	2	31.809	1
48568	complacency	2	31.809	1
48569	418:C	2	10.764	1
48570	Britain’s	2	31.809	1
48571	phial	2	31.809	1
48572	corruptionist’s	2	31.809	1
48573	Faro	2	31.809	1
48574	Massive	2	31.809	1
48575	anno	2	31.809	1
48576	Miniature	2	31.809	1
48577	Revision	2	31.809	1
48578	P'S	2	31.809	1
48579	 De	2	3.4122	1
48580	mine,\\\\\\\	2	12.054	1
48581	DOMESTICATION	2	31.809	1
48582	543:A	2	10.764	1
48583	VERANDA	2	31.809	1
48584	Vaux	2	31.809	1
48585	\\\"Ever	2	3.4122	1
48586	\"_Beards	2	31.809	1
48587	TER	2	2.9627	1
48588	Stowing	2	31.809	1
48589	Bidwell	2	12.365	1
48590	Leafing	2	2.9627	1
48591	Bible.\	2	11.195	1
48592	complacently	2	31.809	1
48593	Grim	2	31.809	1
48594	│Burial	2	31.809	1
48595	Scotland.\\\\\\\\\\\\\\\	2	11.828	1
48596	pardonnons	2	31.809	1
48597	finibus	2	31.809	1
48598	And...I	2	5.0213	1
48599	470:C	2	10.764	1
48600	Stranglers	2	31.809	1
48601	bigheads	2	31.809	1
48602	begin.\\\\\\\\\\\\\\\	2	13.145	1
48603	\\\\\\\\\\\\\\\"'Be	2	3.4122	1
48604	entirety	2	31.809	1
48605	idly	2	31.809	1
48606	habeamus	2	31.809	1
48607	Tocor	2	26.890	1
48608	Alpha.\\\\\\\\\\\\\\\	2	11.195	1
48609	erode	2	31.809	1
48610	Turcarum	2	31.809	1
48611	sulky	2	31.809	1
48612	chrestien	2	31.809	1
48613	lovest	2	31.809	1
48614	landau	2	31.809	1
48615	Mavourneen	2	31.809	1
48616	Loup	2	31.809	1
48617	COMPOUNDS	2	31.809	1
48618	16.3	2	31.809	1
48619	Semenovna,\\\\\\\\\\\\\\\	2	31.809	1
48620	REDUCED	2	31.809	1
48621	Barlow’s	2	31.809	1
48622	391:D	2	10.764	1
48623	wrangling	2	31.809	1
48624	Auguste	2	31.809	1
48625	1686	2	31.809	1
48626	latitudes	2	31.809	1
48627	4,356	2	19.995	1
48628	Touched	2	31.809	1
48629	d’Argonne	2	31.809	1
48630	hackney	2	28.639	1
48631	do.‘	2	31.809	1
48632	take?\\\\\\\	2	15.076	1
48633	dumbly	2	19.529	1
48634	 Keep	2	3.4122	1
48635	BIDWELL	2	18.031	1
48636	PROVINCES	2	31.809	1
48637	gates,\\\\\\\	2	11.195	1
48638	Vallambrosa	2	31.809	1
48639	MOSLEM	2	31.809	1
48640	Edward!\\\\\\\	2	12.143	1
48641	Themselves	2	31.809	1
48642	pictography	2	18.207	1
48643	responds	2	31.809	1
48644	\"Dialogue	2	2.7261	1
48645	CXXIV	2	5.0213	1
48646	Murdered	2	31.809	1
48647	Atzcapotzalco	2	29.809	1
48648	grato	2	31.809	1
48649	chronicles	2	31.809	1
48650	wracking	2	31.809	1
48651	Tonnerres	2	31.809	1
48652	Respecting	2	31.809	1
48653	1,389	2	12.385	1
48654	straws	2	31.809	1
48655	PLEASANT	2	31.809	1
48656	Tiens	2	31.809	1
48657	distend	2	31.809	1
48658	fool.\	2	13.701	1
48659	336:A	2	6.9666	1
48660	6:43	2	24.639	1
48661	outlawed	2	31.809	1
48662	fettered	2	31.809	1
48663	Clelia	2	31.809	1
48664	England\\\	2	12.054	1
48665	thinking.\	2	27.809	1
48666	investigation.\\\\\\\\\\\\\\\	2	12.344	1
48667	|Pale	2	31.809	1
48668	ferebat	2	31.809	1
48669	Cultivating	2	31.809	1
48670	 . . 183	2	3.4122	1
48671	Cæsarem	2	31.809	1
48672	raze	2	31.809	1
48673	amplitudo	2	31.809	1
48674	Cayet	2	31.809	1
48675	antedicto	2	31.809	1
48676	324:C	2	6.9666	1
48677	jourd’huy	2	31.809	1
48678	Husain	2	28.639	1
48679	Macarana	2	31.809	1
48680	tasseled	2	31.809	1
48681	unregistered	2	31.809	1
48682	Ietans	2	31.809	1
48683	549:A	2	10.764	1
48684	------------------------------------------	2	23.390	1
48685	\\\\\\\\\\\\\\\"Dasinger	2	3.4122	1
48686	645:D	2	10.764	1
48687	MERIWETHER	2	31.809	1
48688	Ordination	2	31.809	1
48689	Bedsteads	2	31.809	1
48690	anesthetized	2	31.809	1
48691	souvenant	2	31.809	1
48692	\\\\\\\\\\\\\\\"Garth	2	3.4122	1
48693	spuriousness	2	31.809	1
48694	Cretan	2	31.809	1
48695	stentorian	2	31.809	1
48696	Captaincy	2	31.809	1
48697	stability	2	31.809	1
48698	intake	2	31.809	1
48699	Incorporation	2	31.809	1
48700	Sovereignty	2	31.809	1
48701	stalactites	2	31.809	1
48702	nurse’s	2	21.024	1
48703	sedulously	2	31.809	1
48704	galiot	2	31.809	1
48705	\\\\\\\\\\\\\\\"Less	2	22.639	1
48706	Advertisement	2	17.764	1
48707	wrangles	2	31.809	1
48708	Epilepsy	2	31.809	1
48709	melancholia	2	31.809	1
48710	money?\	2	11.195	1
48711	Halewyn	2	31.809	1
48712	piece\\\	2	29.809	1
48713	Clyde	2	31.809	1
48714	562:A	2	10.764	1
48715	Attached	2	31.809	1
48716	 Answer	2	13.424	1
48717	esmeut	2	31.809	1
48718	office.\	2	31.809	1
48719	tsaaana	2	31.809	1
48720	patronize	2	31.809	1
48721	ENARDA	2	24.890	1
48722	Calabasas	2	31.809	1
48723	Instruenda	2	31.809	1
48724	\\\\\\\\\\\\\\\"_Czarina	2	31.809	1
48725	Bixa	2	31.809	1
48726	her_.\\\\\\\\\\\\\\\	2	20.825	1
48727	archduke	2	31.809	1
48728	MOMENT	2	31.809	1
48729	\"BASLE	2	8.5764	1
48730	Spitzbergen	2	31.809	1
48731	0.9976	2	8.6670	1
48732	Unmistakable	2	31.809	1
48733	Chandra	2	2.9627	1
48734	Canliff	2	12.365	1
48735	Spiritists	2	31.809	1
48736	scanner	2	31.809	1
48737	Selím	2	31.809	1
48738	336:B	2	10.764	1
48739	tuning	2	31.809	1
48740	intemperate	2	31.809	1
48741	nunca	2	31.809	1
48742	welcome\\\\\\\	2	25.809	1
48743	intrusion?\\\	2	16.499	1
48744	artichokes	2	31.809	1
48745	22:830	2	27.165	1
48746	Koren	2	31.809	1
48747	nurslings	2	31.809	1
48748	\\\\\\\\\\\\\\\"Torai	2	3.4122	1
48749	2,800	2	14.902	1
48750	\"Ocean	2	26.639	1
48751	probably,\\\\\\\	2	5.9232	1
48752	Tarlton	2	31.809	1
48753	Indignation	2	31.809	1
48754	interest.\\\\\\\	2	12.054	1
48755	volunt	2	31.809	1
48756	incolumitati	2	31.809	1
48757	1722	2	2.9627	1
48758	rafts	2	31.809	1
48759	\\\\\\\"Always	2	3.4122	1
48760	illi	2	31.809	1
48761	\\\\\\\\\\\\\\\"Meriem,\\\\\\\\\\\\\\\	2	10.439	1
48762	WEIGHS	2	31.809	1
48763	Attractive	2	31.809	1
48764	salvoed	2	31.809	1
48765	*$1	2	17.959	1
48766	cleanness	2	31.809	1
48767	frightfully	2	31.809	1
48768	caterer	2	31.809	1
48769	XXDRDSDIZ	2	31.809	1
48770	leetle	2	31.809	1
48771	Schisma	2	31.809	1
48772	semifinals	2	31.809	1
48773	Gomangani.\\\\\\\\\\\\\\\	2	11.195	1
48774	antibacklash	2	31.809	1
48775	Californian	2	31.809	1
48776	Bibl	2	2.9627	1
48777	Thionville	2	31.809	1
48778	SAYONARA	2	31.809	1
48779	quirk	2	31.809	1
48780	portée	2	31.809	1
48781	Wellesley	2	31.809	1
48782	Falco	2	31.809	1
48783	sensibilities	2	31.809	1
48784	Coreopsis	2	29.165	1
48785	Schweicker	2	31.809	1
48786	conducteurs	2	31.809	1
48787	teletyped	2	31.809	1
48788	correct.\\\\\\\\\\\\\\\	2	24.408	1
48789	Mesmer's	2	31.809	1
48790	\\\\\\\\\\\\\\\"Retire	2	22.639	1
48791	fournit	2	31.809	1
48792	reverting	2	31.809	1
48793	costumed	2	31.809	1
48794	SAUL	2	2.9627	1
48795	90:436	2	23.024	1
48796	I...would	2	18.118	1
48797	emaciated	2	31.809	1
48798	Connelly	2	31.809	1
48799	Paules	2	31.809	1
48800	Sofa	2	31.809	1
48801	1:53.13.9	2	14.805	1
48802	22:345	2	23.313	1
48803	clementiam	2	31.809	1
48804	cringed	2	15.037	1
48805	Sedmon.\\\\\\\\\\\\\\\	2	8.7162	1
48806	manuscrits	2	31.809	1
48807	spirit.\\\\\\\\\\\\\\\	2	12.344	1
48808	sententié	2	31.809	1
48809	Shores	2	31.809	1
48810	weht	2	31.809	1
48811	virtutem	2	31.809	1
48812	ampres	2	31.809	1
48813	Matthieu	2	31.809	1
48814	Lady!\\\\\\\	2	14.411	1
48815	kind.\\\\\\\	2	16.285	1
48816	feel,\	2	13.811	1
48817	remembrance.\	2	14.149	1
48818	beasts?\\\\\\\\\\\\\\\	2	12.344	1
48819	breaching	2	31.809	1
48820	perpendicularly	2	31.809	1
48821	Oglethorpe	2	31.809	1
48822	Helens	2	31.809	1
48823	3861	2	31.809	1
48824	thicknesses	2	31.809	1
48825	Findlater	2	31.809	1
48826	Pleasing	2	31.809	1
48827	Requirements	2	17.764	1
48828	refractory	2	31.809	1
48829	Unseen	2	31.809	1
48830	\\\\\\\\\\\\\\\"Coinciding	2	24.299	1
48831	Hostal	2	31.809	1
48832	Labouchere	2	31.809	1
48833	CAPITALISM	2	31.809	1
48834	Metropolis	2	31.809	1
48835	Halfpenny	2	31.809	1
48836	\\\\\\\"St	2	3.4122	1
48837	circulating	2	31.809	1
48838	Complaisance	2	31.809	1
48839	Puygaillard	2	31.809	1
48840	oratorical	2	31.809	1
48841	Finis	2	2.9627	1
48842	tragedies	2	31.809	1
48843	surchargeoit	2	31.809	1
48844	undated	2	26.890	1
48845	féru	2	31.809	1
48846	aptitude	2	31.809	1
48847	Lewes	2	31.809	1
48848	\\\\\\\"AH!\\\\\\\	2	3.4122	1
48849	91:975	2	31.809	1
48850	French,\\\	2	12.385	1
48851	\\\"BEN	2	31.809	1
48852	indelibility	2	31.809	1
48853	542:B	2	10.764	1
48854	\\\\\\\"Follow	2	26.408	1
48855	Vignoso’s	2	31.809	1
48856	cloud._\\\	2	13.701	1
48857	Sept.|	2	8.6670	1
48858	Matthew?\	2	27.469	1
48859	\\\\\\\\\\\\\\\"Bose	2	3.4122	1
48860	bunched	2	31.809	1
48861	progress.\\\	2	31.809	1
48862	\"TALES	2	31.809	1
48863	Fertility	2	17.764	1
48864	trope_bingo	2	10.669	1
48865	America,\\\\\\\	2	25.995	1
48866	\\\"_On	2	10.669	1
48867	Promoter	2	31.809	1
48868	NO,\\\	2	8.7162	1
48869	arse	2	31.809	1
48870	pleased.\\\\\\\\\\\\\\\	2	16.833	1
48871	lock.\\\\\\\\\\\\\\\	2	11.195	1
48872		That	2	3.4122	1
48873	pandemonium	2	31.809	1
48874	ESTHER	2	31.809	1
48875	Paris\\\	2	12.054	1
48876	=HERE’S	2	31.809	1
48877	616:A	2	10.764	1
48878	│No	2	31.809	1
48879	captivated	2	31.809	1
48880	Liatris	2	27.809	1
48881	Horseshoes	2	31.809	1
48882	pallid	2	22.353	1
48883	Trincomali	2	31.809	1
48884	p37	2	31.809	1
48885	Consequent	2	31.809	1
48886	domesticke	2	31.809	1
48887	63:457	2	25.165	1
48888	librairie	2	31.809	1
48889	Macgregor	2	31.809	1
48890	\"Master	2	8.5381	1
48891	671:A	2	10.764	1
48892	Ægidius	2	31.809	1
48893	WENT	2	31.809	1
48894	\\\\\\\"I....\\\\\\\	2	10.439	1
48895	marvelled	2	31.809	1
48896	jabbed	2	31.809	1
48897	Blacas	2	21.947	1
48898	Springwell	2	31.809	1
48899	worships	2	31.809	1
48900	rhetorically	2	23.809	1
48901	Spectral	2	31.809	1
48902	Sandwich	2	17.284	1
48903	Ebersberg	2	31.809	1
48904	lunacy	2	31.809	1
48905	Diversified	2	31.809	1
48906	Evergreens	2	31.809	1
48907	DRAMATIZED	2	31.809	1
48908	\\\\\\\\\\\\\\\"more\\\\\\\\\\\\\\\	2	12.385	1
48909	lassitude	2	31.809	1
48910	Wolverine	2	26.194	1
48911	ĭ	2	13.547	1
48912	indeed?\\\\\\\\\\\\\\\	2	8.7162	1
48913	possible!\\\\\\\\\\\\\\\	2	19.971	1
48914	unfolds.\\\\\\\\\\\\\\\	2	31.809	1
48915	discontinues	2	31.809	1
48916	Candytuft	2	27.165	1
48917	clutch	2	31.809	1
48918	complaisance	2	31.809	1
48919	Sheehan	2	31.809	1
48920	Ligne	2	31.809	1
48921	Orthodox	2	17.007	1
48922	Libba	2	21.550	1
48923	employs	2	31.809	1
48924	Recovery	2	31.809	1
48925	fuerit	2	31.809	1
48926	Renaissant	2	31.809	1
48927	cascade	2	31.809	1
48928	206:B	2	10.764	1
48929	cellui	2	31.809	1
48930	truest	2	19.742	1
48931	city.\	2	12.385	1
48932	102:D	2	10.764	1
48933	Response	2	20.956	1
48934	2,776│	2	31.809	1
48935	cold.\\\	2	11.195	1
48936	emparé	2	31.809	1
48937	M'KEAN	2	22.464	1
48938	Fers	2	31.809	1
48939	Overland?\\\\\\\	2	27.809	1
48940	14:136	2	16.043	1
48941	buoyancy	2	31.809	1
48942	Sacked	2	31.809	1
48943	Mahal	2	31.809	1
48944	**The	2	31.809	1
48945	Youth	2	31.809	1
48946	Brain	2	31.809	1
48947	Fin	2	2.9627	1
48948	infest	2	31.809	1
48949	bounce	2	31.809	1
48950	\\\\\\\"Nicholas	2	3.4122	1
48951	danger.\\\\\\\\\\\\\\\	2	16.149	1
48952	Milo	2	31.809	1
48953	effrontery	2	31.809	1
48954	91:234	2	23.995	1
48955	patricide	2	31.809	1
48956	stares	2	31.809	1
